chrom	start	end	region_id	values
chr1	6884918	6884919	random_62	neutral
chr1	7052572	7052573	random_63	neutral
chr1	7066897	7066898	random_64	neutral
chr1	7128035	7128036	random_65	neutral
chr1	7166360	7166361	random_66	neutral
chr1	7207509	7207510	random_67	neutral
chr1	7252039	7252040	random_68	neutral
chr1	7462163	7462164	muerdter_41	activating
chr1	7577658	7577659	random_69	neutral
chr1	7704706	7704707	muerdter_5196	activating
chr1	7823201	7823202	random_70	neutral
chr1	7861599	7861600	random_71	neutral
chr1	7870616	7870617	muerdter_4986	activating
chr1	7929844	7929845	muerdter_638	activating
chr1	8000928	8000929	muerdter_1132	activating
chr1	8022423	8022424	muerdter_4419	activating
chr1	8037018	8037019	random_72	neutral
chr1	8049306	8049307	random_73	neutral
chr1	8107786	8107787	muerdter_2631	activating
chr1	8208207	8208208	muerdter_4823	activating
chr1	8266587	8266588	muerdter_3540	activating
chr1	8272199	8272200	muerdter_5061	activating
chr1	8273958	8273959	muerdter_7998	activating
chr1	8289808	8289809	random_74	neutral
chr1	8419621	8419622	random_75	neutral
chr1	8421806	8421807	random_76	neutral
chr1	8455284	8455285	muerdter_3240	activating
chr1	8469450	8469451	random_77	neutral
chr1	8470350	8470351	random_78	neutral
chr1	8535998	8535999	random_79	neutral
chr1	8599446	8599447	random_80	neutral
chr1	8614887	8614888	muerdter_7490	activating
chr1	8667956	8667957	random_81	neutral
chr1	8686475	8686476	muerdter_8815	activating
chr1	8746386	8746387	random_82	neutral
chr1	8798644	8798645	random_83	neutral
chr1	9038566	9038567	random_84	neutral
chr1	9121287	9121288	muerdter_3028	activating
chr1	9170981	9170982	muerdter_1007	activating
chr1	9328585	9328586	random_85	neutral
chr1	9382090	9382091	random_86	neutral
chr1	9536513	9536514	random_87	neutral
chr1	9621816	9621817	random_88	neutral
chr1	9687838	9687839	random_89	neutral
chr1	9774772	9774773	random_90	neutral
chr1	9811797	9811798	random_91	neutral
chr1	9926876	9926877	random_92	neutral
chr1	10002804	10002805	muerdter_5528	activating
chr1	10084278	10084279	random_93	neutral
chr1	10124694	10124695	random_94	neutral
chr1	10126747	10126748	random_95	neutral
chr1	10285875	10285876	random_96	neutral
chr1	10386223	10386224	muerdter_527	activating
chr1	10409909	10409910	random_97	neutral
chr1	10434623	10434624	muerdter_3763	activating
chr1	10464245	10464246	muerdter_10212	activating
chr1	10589305	10589306	muerdter_2981	activating
chr1	10590500	10590501	random_98	neutral
chr1	10590762	10590763	muerdter_4777	activating
chr1	10627873	10627874	random_99	neutral
chr1	10659389	10659390	muerdter_1569	activating
chr1	10674569	10674570	random_100	neutral
chr1	10710902	10710903	random_101	neutral
chr1	10723119	10723120	random_102	neutral
chr1	10792135	10792136	random_103	neutral
chr1	10804958	10804959	muerdter_9808	activating
chr1	10818050	10818051	random_104	neutral
chr1	10819742	10819743	random_105	neutral
chr1	10856625	10856626	random_106	neutral
chr1	10884546	10884547	random_107	neutral
chr1	10885251	10885252	random_108	neutral
chr1	11229426	11229427	muerdter_1954	activating
chr1	11231708	11231709	random_109	neutral
chr1	11271887	11271888	random_110	neutral
chr1	11431999	11432000	random_111	neutral
chr1	11534131	11534132	random_112	neutral
chr1	11606095	11606096	random_113	neutral
chr1	11666506	11666507	random_114	neutral
chr1	11718608	11718609	muerdter_6836	activating
chr1	11728359	11728360	random_115	neutral
chr1	11763957	11763958	random_116	neutral
chr1	11765986	11765987	random_117	neutral
chr1	11871914	11871915	random_118	neutral
chr1	11889615	11889616	muerdter_77	activating
chr1	11928276	11928277	random_119	neutral
chr1	11928548	11928549	random_120	neutral
chr1	12225593	12225594	muerdter_3780	activating
chr1	12319627	12319628	random_121	neutral
chr1	12411417	12411418	random_122	neutral
chr1	12415976	12415977	muerdter_10636	activating
chr1	12471220	12471221	random_123	neutral
chr1	12475269	12475270	muerdter_4724	activating
chr1	12498925	12498926	random_124	neutral
chr1	12513254	12513255	random_125	neutral
chr1	12577086	12577087	random_126	neutral
chr1	12632786	12632787	muerdter_8481	activating
chr1	12646028	12646029	random_127	neutral
chr1	12648730	12648731	random_128	neutral
chr1	12707317	12707318	random_129	neutral
chr1	12755179	12755180	random_130	neutral
chr1	12773042	12773043	muerdter_7244	activating
chr1	13063273	13063274	random_131	neutral
chr1	13098151	13098152	random_132	neutral
chr1	13103197	13103198	random_133	neutral
chr1	13125437	13125438	random_134	neutral
chr1	13219923	13219924	random_135	neutral
chr1	13357025	13357026	random_136	neutral
chr1	13372329	13372330	random_137	neutral
chr1	13506843	13506844	random_138	neutral
chr1	13682564	13682565	random_139	neutral
chr1	13721403	13721404	random_140	neutral
chr1	13727679	13727680	random_141	neutral
chr1	13850772	13850773	muerdter_5834	activating
chr1	13856061	13856062	random_142	neutral
chr1	13874111	13874112	random_143	neutral
chr1	13950830	13950831	random_144	neutral
chr1	14080490	14080491	random_145	neutral
chr1	14110385	14110386	random_146	neutral
chr1	14120549	14120550	muerdter_5274	activating
chr1	14186947	14186948	random_147	neutral
chr1	14273086	14273087	muerdter_6704	activating
chr1	14273588	14273589	random_148	neutral
chr1	14292075	14292076	muerdter_3061	activating
chr1	14357076	14357077	random_149	neutral
chr1	14449635	14449636	muerdter_1323	activating
chr1	14458283	14458284	muerdter_5849	activating
chr1	14519488	14519489	random_150	neutral
chr1	14707732	14707733	random_151	neutral
chr1	14755793	14755794	muerdter_5731	activating
chr1	14806283	14806284	muerdter_2541	activating
chr1	14831756	14831757	random_152	neutral
chr1	14843890	14843891	muerdter_9048	activating
chr1	14870226	14870227	muerdter_1624	activating
chr1	14882267	14882268	random_153	neutral
chr1	14891776	14891777	random_154	neutral
chr1	14942208	14942209	random_155	neutral
chr1	15053459	15053460	random_156	neutral
chr1	15123570	15123571	random_157	neutral
chr1	15152788	15152789	muerdter_3138	activating
chr1	15167059	15167060	random_158	neutral
chr1	15213536	15213537	random_159	neutral
chr1	15275312	15275313	random_160	neutral
chr1	15295351	15295352	random_161	neutral
chr1	15353667	15353668	random_162	neutral
chr1	15445696	15445697	random_163	neutral
chr1	15452548	15452549	random_164	neutral
chr1	15616206	15616207	muerdter_2791	activating
chr1	15622891	15622892	random_165	neutral
chr1	15633229	15633230	random_166	neutral
chr1	15653614	15653615	muerdter_7436	activating
chr1	15679239	15679240	muerdter_5841	activating
chr1	15683567	15683568	muerdter_8309	activating
chr1	15800352	15800353	random_167	neutral
chr1	15813424	15813425	random_168	neutral
chr1	15910366	15910367	random_169	neutral
chr1	15961826	15961827	random_170	neutral
chr1	16040371	16040372	random_171	neutral
chr1	16103813	16103814	random_172	neutral
chr1	16283379	16283380	random_173	neutral
chr1	16312378	16312379	muerdter_779	activating
chr1	16452804	16452805	random_174	neutral
chr1	16489937	16489938	random_175	neutral
chr1	16553266	16553267	random_176	neutral
chr1	16920685	16920686	muerdter_1410	activating
chr1	16932695	16932696	muerdter_7235	activating
chr1	17012546	17012547	muerdter_5363	activating
chr1	17341361	17341362	random_177	neutral
chr1	17454991	17454992	muerdter_5758	activating
chr1	17496400	17496401	random_178	neutral
chr1	17534689	17534690	muerdter_3634	activating
chr1	17576895	17576896	random_179	neutral
chr1	17815665	17815666	random_180	neutral
chr1	17909168	17909169	random_181	neutral
chr1	18101474	18101475	random_182	neutral
chr1	18130781	18130782	random_183	neutral
chr1	18419171	18419172	random_184	neutral
chr1	18475734	18475735	random_185	neutral
chr1	18519135	18519136	random_186	neutral
chr1	18733651	18733652	random_187	neutral
chr1	18781491	18781492	random_188	neutral
chr1	18832441	18832442	random_189	neutral
chr1	18841577	18841578	random_190	neutral
chr1	19184892	19184893	random_191	neutral
chr1	19292344	19292345	muerdter_2122	activating
chr1	19407860	19407861	muerdter_4893	activating
chr1	19426472	19426473	random_192	neutral
chr1	19491731	19491732	muerdter_7346	activating
chr1	19585263	19585264	random_193	neutral
chr1	19701101	19701102	random_194	neutral
chr1	19780929	19780930	random_195	neutral
chr1	19856401	19856402	muerdter_5384	activating
chr1	19868933	19868934	random_196	neutral
chr1	19877157	19877158	muerdter_9917	activating
chr1	19923576	19923577	muerdter_4938	activating
chr1	19995391	19995392	muerdter_3812	activating
chr1	20013595	20013596	random_197	neutral
chr1	20031463	20031464	random_198	neutral
chr1	20186783	20186784	muerdter_2103	activating
chr1	20217062	20217063	random_199	neutral
chr1	20301255	20301256	random_200	neutral
chr1	20343398	20343399	random_201	neutral
chr1	20417408	20417409	random_202	neutral
chr1	20450168	20450169	random_203	neutral
chr1	20527935	20527936	random_204	neutral
chr1	20538216	20538217	muerdter_1075	activating
chr1	20927811	20927812	random_205	neutral
chr1	20930782	20930783	muerdter_7476	activating
chr1	20943545	20943546	random_206	neutral
chr1	21051145	21051146	random_207	neutral
chr1	21065461	21065462	muerdter_8703	activating
chr1	21349013	21349014	muerdter_1248	activating
chr1	21376230	21376231	random_208	neutral
chr1	21592797	21592798	muerdter_5318	activating
chr1	21651744	21651745	muerdter_676	activating
chr1	21674387	21674388	random_209	neutral
chr1	21773813	21773814	muerdter_1002	activating
chr1	21793073	21793074	muerdter_1867	activating
chr1	21816894	21816895	random_210	neutral
chr1	21946666	21946667	random_211	neutral
chr1	21988198	21988199	random_212	neutral
chr1	22064444	22064445	random_213	neutral
chr1	22285165	22285166	random_214	neutral
chr1	22556088	22556089	muerdter_7419	activating
chr1	22622500	22622501	muerdter_7924	activating
chr1	22850973	22850974	random_215	neutral
chr1	22904756	22904757	random_216	neutral
chr1	22917499	22917500	random_217	neutral
chr1	22925077	22925078	random_218	neutral
chr1	22955273	22955274	random_219	neutral
chr1	22960004	22960005	random_220	neutral
chr1	23080382	23080383	random_221	neutral
chr1	23137445	23137446	random_222	neutral
chr1	23337558	23337559	muerdter_5000	activating
chr1	23410374	23410375	random_223	neutral
chr1	23467769	23467770	random_224	neutral
chr1	23515712	23515713	muerdter_4680	activating
chr1	23531974	23531975	random_225	neutral
chr1	23563900	23563901	random_226	neutral
chr1	23704476	23704477	random_227	neutral
chr1	23717312	23717313	random_228	neutral
chr1	23870735	23870736	random_229	neutral
chr1	24023911	24023912	muerdter_10677	activating
chr1	24148201	24148202	random_230	neutral
chr1	24229980	24229981	random_231	neutral
chr1	24287159	24287160	muerdter_374	activating
chr1	24364407	24364408	random_232	neutral
chr1	24474015	24474016	random_233	neutral
chr1	24603555	24603556	muerdter_9329	activating
chr1	24759921	24759922	random_234	neutral
chr1	24789127	24789128	random_235	neutral
chr1	24801471	24801472	random_236	neutral
chr1	24881449	24881450	random_237	neutral
chr1	25049631	25049632	random_238	neutral
chr1	25112487	25112488	muerdter_5887	activating
chr1	25125765	25125766	random_239	neutral
chr1	25226837	25226838	random_240	neutral
chr1	25272200	25272201	random_241	neutral
chr1	25349502	25349503	muerdter_4209	activating
chr1	25747726	25747727	random_242	neutral
chr1	26020899	26020900	random_243	neutral
chr1	26094986	26094987	random_244	neutral
chr1	26350054	26350055	random_245	neutral
chr1	26357378	26357379	random_246	neutral
chr1	26439443	26439444	random_247	neutral
chr1	26465791	26465792	random_248	neutral
chr1	26562263	26562264	random_249	neutral
chr1	26569862	26569863	random_250	neutral
chr1	26594577	26594578	muerdter_9023	activating
chr1	26633535	26633536	random_251	neutral
chr1	26725604	26725605	random_252	neutral
chr1	26812442	26812443	random_253	neutral
chr1	26960698	26960699	random_254	neutral
chr1	27006636	27006637	random_255	neutral
chr1	27023985	27023986	muerdter_7943	activating
chr1	27091699	27091700	random_256	neutral
chr1	27120890	27120891	random_257	neutral
chr1	27190331	27190332	random_258	neutral
chr1	27325914	27325915	muerdter_2034	activating
chr1	27336849	27336850	random_259	neutral
chr1	27676285	27676286	random_260	neutral
chr1	27758591	27758592	random_261	neutral
chr1	27849166	27849167	random_262	neutral
chr1	27895525	27895526	random_263	neutral
chr1	27945564	27945565	random_264	neutral
chr1	28110944	28110945	random_265	neutral
chr1	28247948	28247949	random_266	neutral
chr1	28320294	28320295	random_267	neutral
chr1	28368080	28368081	random_268	neutral
chr1	28628696	28628697	random_269	neutral
chr1	28788712	28788713	random_270	neutral
chr1	28895108	28895109	random_271	neutral
chr1	28921346	28921347	muerdter_4309	activating
chr1	28949747	28949748	random_272	neutral
chr1	28993022	28993023	random_273	neutral
chr1	29096389	29096390	random_274	neutral
chr1	29325658	29325659	random_275	neutral
chr1	29362354	29362355	random_276	neutral
chr1	29378028	29378029	random_277	neutral
chr1	29381610	29381611	random_278	neutral
chr1	29565484	29565485	random_279	neutral
chr1	29591707	29591708	random_280	neutral
chr1	29627390	29627391	random_281	neutral
chr1	29878063	29878064	random_282	neutral
chr1	29924382	29924383	random_283	neutral
chr1	30057449	30057450	muerdter_2731	activating
chr1	30114965	30114966	random_284	neutral
chr1	30121029	30121030	random_285	neutral
chr1	30182328	30182329	muerdter_10222	activating
chr1	30357500	30357501	random_286	neutral
chr1	30378051	30378052	muerdter_6051	activating
chr1	30447314	30447315	muerdter_707	activating
chr1	30582969	30582970	muerdter_2221	activating
chr1	30716028	30716029	muerdter_10921	activating
chr1	30757259	30757260	random_287	neutral
chr1	30904743	30904744	random_288	neutral
chr1	31175827	31175828	random_289	neutral
chr1	31234782	31234783	random_290	neutral
chr1	31295915	31295916	random_291	neutral
chr1	31359337	31359338	random_292	neutral
chr1	31525059	31525060	random_293	neutral
chr1	31547272	31547273	random_294	neutral
chr1	31646627	31646628	random_295	neutral
chr1	31704567	31704568	random_296	neutral
chr1	31944060	31944061	muerdter_276	activating
chr1	31953996	31953997	muerdter_668	activating
chr1	32083642	32083643	random_297	neutral
chr1	32151165	32151166	random_298	neutral
chr1	32223265	32223266	random_299	neutral
chr1	32280467	32280468	random_300	neutral
chr1	32341306	32341307	random_301	neutral
chr1	32777460	32777461	random_302	neutral
chr1	32815791	32815792	random_303	neutral
chr1	32839485	32839486	random_304	neutral
chr1	32877901	32877902	random_305	neutral
chr1	32897772	32897773	muerdter_7611	activating
chr1	32925037	32925038	random_306	neutral
chr1	32936470	32936471	random_307	neutral
chr1	33026356	33026357	random_308	neutral
chr1	33158280	33158281	random_309	neutral
chr1	33234779	33234780	random_310	neutral
chr1	33383405	33383406	random_311	neutral
chr1	33444962	33444963	random_312	neutral
chr1	33446532	33446533	random_313	neutral
chr1	33446681	33446682	muerdter_10660	activating
chr1	33455367	33455368	random_314	neutral
chr1	33455860	33455861	random_315	neutral
chr1	33581424	33581425	random_316	neutral
chr1	33592281	33592282	random_317	neutral
chr1	33616571	33616572	random_318	neutral
chr1	33665060	33665061	random_319	neutral
chr1	33723901	33723902	random_320	neutral
chr1	33731048	33731049	random_321	neutral
chr1	33788591	33788592	random_322	neutral
chr1	33831311	33831312	random_323	neutral
chr1	33831823	33831824	muerdter_6116	activating
chr1	33846734	33846735	random_324	neutral
chr1	33880547	33880548	random_325	neutral
chr1	34289945	34289946	random_326	neutral
chr1	34304448	34304449	random_327	neutral
chr1	34349674	34349675	muerdter_1731	activating
chr1	34619407	34619408	random_328	neutral
chr1	34675226	34675227	random_329	neutral
chr1	34750364	34750365	random_330	neutral
chr1	34801707	34801708	random_331	neutral
chr1	34863639	34863640	random_332	neutral
chr1	34962588	34962589	muerdter_10588	activating
chr1	35014508	35014509	random_333	neutral
chr1	35339422	35339423	random_334	neutral
chr1	35391479	35391480	random_335	neutral
chr1	35523857	35523858	muerdter_4400	activating
chr1	35532637	35532638	random_336	neutral
chr1	35656723	35656724	muerdter_3191	activating
chr1	35744962	35744963	muerdter_10761	activating
chr1	35884110	35884111	random_337	neutral
chr1	35896182	35896183	random_338	neutral
chr1	35988216	35988217	random_339	neutral
chr1	36027543	36027544	random_340	neutral
chr1	36168979	36168980	random_341	neutral
chr1	36182996	36182997	random_342	neutral
chr1	36213729	36213730	muerdter_2492	activating
chr1	36360487	36360488	muerdter_9834	activating
chr1	36379764	36379765	random_343	neutral
chr1	36469782	36469783	random_344	neutral
chr1	36474306	36474307	muerdter_3319	activating
chr1	36500309	36500310	muerdter_2757	activating
chr1	36546570	36546571	muerdter_7464	activating
chr1	36622322	36622323	random_345	neutral
chr1	36662318	36662319	random_346	neutral
chr1	36710169	36710170	random_347	neutral
chr1	36721789	36721790	random_348	neutral
chr1	36839554	36839555	muerdter_3395	activating
chr1	36852198	36852199	muerdter_3796	activating
chr1	36964816	36964817	random_349	neutral
chr1	36989558	36989559	random_350	neutral
chr1	37041242	37041243	random_351	neutral
chr1	37045483	37045484	random_352	neutral
chr1	37061964	37061965	random_353	neutral
chr1	37108198	37108199	random_354	neutral
chr1	37218813	37218814	random_355	neutral
chr1	37306848	37306849	random_356	neutral
chr1	37571093	37571094	random_357	neutral
chr1	37611491	37611492	random_358	neutral
chr1	37634131	37634132	random_359	neutral
chr1	37734854	37734855	random_360	neutral
chr1	37899517	37899518	random_361	neutral
chr1	37920159	37920160	random_362	neutral
chr1	37920910	37920911	muerdter_1040	activating
chr1	37945426	37945427	muerdter_3393	activating
chr1	37951449	37951450	random_363	neutral
chr1	38193369	38193370	random_364	neutral
chr1	38386331	38386332	random_365	neutral
chr1	38487577	38487578	random_366	neutral
chr1	38518060	38518061	random_367	neutral
chr1	38548478	38548479	random_368	neutral
chr1	38714335	38714336	random_369	neutral
chr1	39144208	39144209	random_370	neutral
chr1	39174499	39174500	random_371	neutral
chr1	39244688	39244689	random_372	neutral
chr1	39290373	39290374	random_373	neutral
chr1	39322644	39322645	muerdter_1354	activating
chr1	39611157	39611158	random_374	neutral
chr1	39758198	39758199	muerdter_8619	activating
chr1	39908521	39908522	muerdter_6471	activating
chr1	39931484	39931485	random_375	neutral
chr1	39938942	39938943	muerdter_91	activating
chr1	39987946	39987947	random_376	neutral
chr1	40006577	40006578	muerdter_1644	activating
chr1	40161396	40161397	random_377	neutral
chr1	40227179	40227180	random_378	neutral
chr1	40244569	40244570	muerdter_9097	activating
chr1	40367946	40367947	random_379	neutral
chr1	40373171	40373172	muerdter_5661	activating
chr1	40399694	40399695	random_380	neutral
chr1	40426630	40426631	random_381	neutral
chr1	40455438	40455439	random_382	neutral
chr1	40490409	40490410	muerdter_4461	activating
chr1	40536594	40536595	muerdter_719	activating
chr1	40574536	40574537	random_383	neutral
chr1	40604738	40604739	random_384	neutral
chr1	40623281	40623282	random_385	neutral
chr1	40700466	40700467	random_386	neutral
chr1	40733520	40733521	muerdter_1607	activating
chr1	40827755	40827756	random_387	neutral
chr1	40839500	40839501	random_388	neutral
chr1	40916708	40916709	muerdter_4737	activating
chr1	40945113	40945114	random_389	neutral
chr1	41075438	41075439	random_390	neutral
chr1	41124152	41124153	random_391	neutral
chr1	41173434	41173435	random_392	neutral
chr1	41215448	41215449	random_393	neutral
chr1	41314950	41314951	random_394	neutral
chr1	41318982	41318983	muerdter_10453	activating
chr1	41323583	41323584	random_395	neutral
chr1	41341573	41341574	muerdter_2923	activating
chr1	41343492	41343493	muerdter_3517	activating
chr1	41363969	41363970	muerdter_682	activating
chr1	41488053	41488054	random_396	neutral
chr1	41544251	41544252	random_397	neutral
chr1	41692714	41692715	random_398	neutral
chr1	41781688	41781689	random_399	neutral
chr1	41782471	41782472	random_400	neutral
chr1	41884330	41884331	random_401	neutral
chr1	41889570	41889571	random_402	neutral
chr1	41952107	41952108	muerdter_4672	activating
chr1	42085693	42085694	random_403	neutral
chr1	42087604	42087605	random_404	neutral
chr1	42149798	42149799	random_405	neutral
chr1	42189513	42189514	random_406	neutral
chr1	42204647	42204648	muerdter_2160	activating
chr1	42278267	42278268	muerdter_7215	activating
chr1	42313798	42313799	muerdter_7578	activating
chr1	42425724	42425725	random_407	neutral
chr1	42486035	42486036	random_408	neutral
chr1	42617344	42617345	muerdter_3876	activating
chr1	42645865	42645866	muerdter_10838	activating
chr1	42716204	42716205	muerdter_2828	activating
chr1	42733115	42733116	random_409	neutral
chr1	42790730	42790731	random_410	neutral
chr1	42971074	42971075	random_411	neutral
chr1	43022518	43022519	random_412	neutral
chr1	43022605	43022606	random_413	neutral
chr1	43084277	43084278	random_414	neutral
chr1	43085767	43085768	random_415	neutral
chr1	43096524	43096525	random_416	neutral
chr1	43125400	43125401	random_417	neutral
chr1	43165000	43165001	random_418	neutral
chr1	43179131	43179132	random_419	neutral
chr1	43179223	43179224	random_420	neutral
chr1	43220522	43220523	random_421	neutral
chr1	43417590	43417591	random_422	neutral
chr1	43424608	43424609	random_423	neutral
chr1	43437908	43437909	random_424	neutral
chr1	43525755	43525756	random_425	neutral
chr1	43530504	43530505	random_426	neutral
chr1	43531953	43531954	random_427	neutral
chr1	43544695	43544696	random_428	neutral
chr1	43546398	43546399	random_429	neutral
chr1	43608525	43608526	random_430	neutral
chr1	43672599	43672600	muerdter_313	activating
chr1	43692670	43692671	random_431	neutral
chr1	43747784	43747785	random_432	neutral
chr1	43819643	43819644	random_433	neutral
chr1	43930339	43930340	random_434	neutral
chr1	43938340	43938341	muerdter_721	activating
chr1	43941827	43941828	muerdter_435	activating
chr1	43949692	43949693	random_435	neutral
chr1	44039437	44039438	random_436	neutral
chr1	44221757	44221758	random_437	neutral
chr1	44269554	44269555	muerdter_4569	activating
chr1	44342080	44342081	muerdter_8827	activating
chr1	44385009	44385010	random_438	neutral
chr1	44420401	44420402	random_439	neutral
chr1	44449065	44449066	random_440	neutral
chr1	44455680	44455681	muerdter_9651	activating
chr1	44567244	44567245	muerdter_5624	activating
chr1	44572747	44572748	random_441	neutral
chr1	44609411	44609412	random_442	neutral
chr1	44695720	44695721	random_443	neutral
chr1	44698887	44698888	random_444	neutral
chr1	44879101	44879102	random_445	neutral
chr1	44879387	44879388	random_446	neutral
chr1	44985176	44985177	random_447	neutral
chr1	45063491	45063492	random_448	neutral
chr1	45084223	45084224	random_449	neutral
chr1	45129269	45129270	random_450	neutral
chr1	45210998	45210999	random_451	neutral
chr1	45220144	45220145	random_452	neutral
chr1	45267506	45267507	muerdter_10141	activating
chr1	45338266	45338267	random_453	neutral
chr1	45450093	45450094	random_454	neutral
chr1	45596122	45596123	random_455	neutral
chr1	45607342	45607343	random_456	neutral
chr1	45672616	45672617	random_457	neutral
chr1	46096329	46096330	random_458	neutral
chr1	46100053	46100054	random_459	neutral
chr1	46200804	46200805	random_460	neutral
chr1	46265120	46265121	random_461	neutral
chr1	46452823	46452824	random_462	neutral
chr1	46475268	46475269	random_463	neutral
chr1	46527985	46527986	random_464	neutral
chr1	46562537	46562538	random_465	neutral
chr1	46581889	46581890	random_466	neutral
chr1	46609361	46609362	random_467	neutral
chr1	46714430	46714431	random_468	neutral
chr1	46762680	46762681	random_469	neutral
chr1	46926029	46926030	random_470	neutral
chr1	46932777	46932778	random_471	neutral
chr1	46960164	46960165	random_472	neutral
chr1	46985638	46985639	random_473	neutral
chr1	47031787	47031788	random_474	neutral
chr1	47090191	47090192	muerdter_1240	activating
chr1	47097368	47097369	random_475	neutral
chr1	47142026	47142027	random_476	neutral
chr1	47234589	47234590	muerdter_235	activating
chr1	47339609	47339610	random_477	neutral
chr1	47375890	47375891	muerdter_10584	activating
chr1	47474815	47474816	random_478	neutral
chr1	47524860	47524861	random_479	neutral
chr1	47573585	47573586	muerdter_6562	activating
chr1	47591340	47591341	random_480	neutral
chr1	47693297	47693298	random_481	neutral
chr1	47745794	47745795	random_482	neutral
chr1	47844389	47844390	random_483	neutral
chr1	47978545	47978546	muerdter_909	activating
chr1	48224270	48224271	muerdter_4179	activating
chr1	48268801	48268802	random_484	neutral
chr1	48306625	48306626	random_485	neutral
chr1	48318145	48318146	random_486	neutral
chr1	48388782	48388783	random_487	neutral
chr1	48424746	48424747	random_488	neutral
chr1	48451632	48451633	random_489	neutral
chr1	48462661	48462662	random_490	neutral
chr1	48511337	48511338	random_491	neutral
chr1	48567251	48567252	random_492	neutral
chr1	48667834	48667835	muerdter_8497	activating
chr1	48682130	48682131	random_493	neutral
chr1	48716249	48716250	random_494	neutral
chr1	48725070	48725071	random_495	neutral
chr1	48793795	48793796	random_496	neutral
chr1	48884762	48884763	random_497	neutral
chr1	48946371	48946372	random_498	neutral
chr1	48952079	48952080	random_499	neutral
chr1	48962677	48962678	random_500	neutral
chr1	49042235	49042236	random_501	neutral
chr1	49136544	49136545	random_502	neutral
chr1	49250720	49250721	muerdter_3571	activating
chr1	49291231	49291232	random_503	neutral
chr1	49435668	49435669	random_504	neutral
chr1	49478669	49478670	random_505	neutral
chr1	49511341	49511342	muerdter_7064	activating
chr1	49516250	49516251	random_506	neutral
