chrom	start	end	region_id	values
chr1	5828291	5828292	H1hesc_5_997_chr1_5828215	neutral
chr1	5890961	5890962	H1hesc_8_582_chr1_5890955	activating
chr1	6094666	6094667	H1hesc_4_35_chr1_6094735	neutral
chr1	6265281	6265282	Huvec_1_46_chr1_6265355	neutral
chr1	6403601	6403602	K562_12_192_chr1_6403695	neutral
chr1	6580181	6580182	H1hesc_5_700_chr1_6580135	neutral
chr1	6580551	6580552	K562_8_167_chr1_6580495	activating
chr1	6670021	6670022	K562_5_733_chr1_6669895	neutral
chr1	6706656	6706657	Huvec_17_10_chr1_6706555	neutral
chr1	6754691	6754692	H1hesc_5_1001_chr1_6754655	neutral
chr1	6804011	6804012	Huvec_5_1184_chr1_6804075	neutral
chr1	7729701	7729702	K562_12_145_chr1_7729755	neutral
chr1	7750711	7750712	Hepg2_20_35_chr1_7750735	neutral
chr1	7812686	7812687	Hepg2_8_338_chr1_7812675	neutral
chr1	7912991	7912992	K562_9_356_chr1_7913055	neutral
chr1	8009131	8009132	H1hesc_9_2_chr1_8009135	neutral
chr1	8065031	8065032	Hepg2_14_29_chr1_8064975	neutral
chr1	8069826	8069827	Hepg2_17_6_chr1_8069835	neutral
chr1	8116291	8116292	K562_22_14_chr1_8116235	neutral
chr1	8177016	8177017	Hepg2_5_662_chr1_8177115	neutral
chr1	8181556	8181557	K562_5_311_chr1_8181555	neutral
chr1	8225906	8225907	H1hesc_6_14_chr1_8225915	activating
chr1	8272246	8272247	Huvec_1_198_chr1_8272175	activating
chr1	8433746	8433747	H1hesc_5_348_chr1_8433715	neutral
chr1	8433846	8433847	Huvec_5_1169_chr1_8433795	neutral
chr1	8524591	8524592	H1hesc_6_48_chr1_8524615	neutral
chr1	8585541	8585542	H1hesc_5_846_chr1_8585455	neutral
chr1	8631821	8631822	Hepg2_5_90_chr1_8631875	neutral
chr1	8849781	8849782	H1hesc_8_472_chr1_8849835	neutral
chr1	8877811	8877812	H1hesc_1_133_chr1_8877795	activating
chr1	8917386	8917387	Hepg2_5_218_chr1_8917355	neutral
chr1	8922796	8922797	H1hesc_25_35_chr1_8922735	activating
chr1	8939346	8939347	H1hesc_1_150_chr1_8939315	neutral
chr1	8963641	8963642	K562_8_117_chr1_8963735	neutral
chr1	9023196	9023197	H1hesc_12_171_chr1_9023195	neutral
chr1	9202461	9202462	Huvec_12_49_chr1_9202435	activating
chr1	9302481	9302482	Hepg2_5_198_chr1_9302495	neutral
chr1	9599366	9599367	Hepg2_1_128_chr1_9599435	neutral
chr1	9654046	9654047	H1hesc_5_777_chr1_9654115	activating
chr1	10051501	10051502	Huvec_5_784_chr1_10051475	neutral
chr1	10094651	10094652	Huvec_1_127_chr1_10094655	neutral
chr1	10221196	10221197	H1hesc_16_1_chr1_10221115	neutral
chr1	10239271	10239272	H1hesc_5_866_chr1_10239235	neutral
chr1	10269971	10269972	K562_4_66_chr1_10269995	neutral
chr1	10493146	10493147	H1hesc_18_35_chr1_10493095	neutral
chr1	10746631	10746632	Hepg2_5_875_chr1_10746535	neutral
chr1	10746801	10746802	Hepg2_5_685_chr1_10746895	neutral
chr1	11323511	11323512	Hepg2_2_1_chr1_11323515	neutral
chr1	11627846	11627847	Hepg2_21_5_chr1_11627835	neutral
chr1	11780001	11780002	Hepg2_4_35_chr1_11779915	neutral
chr1	11793561	11793562	K562_23_7_chr1_11793475	neutral
chr1	11796576	11796577	H1hesc_1_34_chr1_11796635	neutral
chr1	11901396	11901397	K562_5_1138_chr1_11901295	neutral
chr1	11968366	11968367	Hepg2_1_71_chr1_11968355	neutral
chr1	11986551	11986552	K562_1_15_chr1_11986555	activating
chr1	12004556	12004557	H1hesc_5_749_chr1_12004515	activating
chr1	12235091	12235092	Huvec_5_525_chr1_12235075	neutral
chr1	12465816	12465817	Hepg2_5_1095_chr1_12465755	neutral
chr1	12534176	12534177	Huvec_9_203_chr1_12534095	neutral
chr1	12538221	12538222	H1hesc_6_58_chr1_12538295	neutral
chr1	12542236	12542237	K562_5_1174_chr1_12542215	neutral
chr1	12555911	12555912	K562_1_68_chr1_12555915	neutral
chr1	12601761	12601762	K562_5_185_chr1_12601735	neutral
chr1	12610021	12610022	H1hesc_10_7_chr1_12609975	activating
chr1	12634081	12634082	K562_14_21_chr1_12634055	neutral
chr1	13909666	13909667	H1hesc_4_121_chr1_13909675	neutral
chr1	14084396	14084397	K562_19_16_chr1_14084395	neutral
chr1	15251141	15251142	Hepg2_1_118_chr1_15251135	neutral
chr1	15279466	15279467	Hepg2_5_578_chr1_15279415	activating
chr1	15322651	15322652	Hepg2_8_433_chr1_15322735	neutral
chr1	15364891	15364892	Hepg2_12_306_chr1_15364855	neutral
chr1	15433296	15433297	K562_9_99_chr1_15433275	neutral
chr1	15588261	15588262	Huvec_1_1_chr1_15588135	neutral
chr1	15694841	15694842	Hepg2_8_163_chr1_15694795	neutral
chr1	15803521	15803522	K562_9_262_chr1_15803655	neutral
chr1	15898331	15898332	Huvec_8_180_chr1_15898375	neutral
chr1	15983601	15983602	Huvec_5_1058_chr1_15983675	neutral
chr1	16085796	16085797	Hepg2_4_71_chr1_16085655	neutral
chr1	16126796	16126797	K562_5_875_chr1_16126875	activating
chr1	16292085	16292086	Huvec_5_723_chr1_16292055	neutral
chr1	16375246	16375247	Huvec_4_58_chr1_16375215	neutral
chr1	16489041	16489042	H1hesc_4_102_chr1_16489075	activating
chr1	16502506	16502507	Huvec_5_210_chr1_16502575	neutral
chr1	16669271	16669272	K562_25_39_chr1_16669295	neutral
chr1	16690016	16690017	Hepg2_8_21_chr1_16690055	neutral
chr1	17232096	17232097	Hepg2_5_1031_chr1_17232055	neutral
chr1	17828991	17828992	Huvec_12_165_chr1_17829035	neutral
chr1	17878566	17878567	Huvec_7_42_chr1_17878615	neutral
chr1	17880706	17880707	H1hesc_8_102_chr1_17880655	neutral
chr1	17895786	17895787	K562_8_577_chr1_17895835	neutral
chr1	17895996	17895997	H1hesc_5_903_chr1_17896075	neutral
chr1	18417316	18417317	H1hesc_5_236_chr1_18417335	activating
chr1	18427116	18427117	H1hesc_12_289_chr1_18427195	neutral
chr1	18649226	18649227	Hepg2_12_382_chr1_18649175	activating
chr1	18980646	18980647	H1hesc_20_9_chr1_18980615	neutral
chr1	19002871	19002872	H1hesc_8_425_chr1_19002915	neutral
chr1	19201891	19201892	Huvec_12_107_chr1_19201935	activating
chr1	19210696	19210697	Huvec_12_213_chr1_19210815	neutral
chr1	19233841	19233842	Hepg2_12_225_chr1_19233855	neutral
chr1	19267896	19267897	Huvec_5_396_chr1_19267935	activating
chr1	19267931	19267932	Hepg2_5_184_chr1_19267915	activating
chr1	19382621	19382622	Huvec_20_18_chr1_19382675	neutral
chr1	19395081	19395082	Hepg2_4_84_chr1_19395075	neutral
chr1	19422846	19422847	Huvec_12_12_chr1_19422915	neutral
chr1	19795021	19795022	Hepg2_8_119_chr1_19795015	neutral
chr1	19988376	19988377	K562_12_270_chr1_19988375	neutral
chr1	20047561	20047562	H1hesc_8_181_chr1_20047615	neutral
chr1	20275646	20275647	Hepg2_9_84_chr1_20275655	activating
chr1	20617261	20617262	K562_20_12_chr1_20617275	neutral
chr1	20730201	20730202	H1hesc_21_5_chr1_20730155	neutral
chr1	20811101	20811102	H1hesc_4_155_chr1_20811095	neutral
chr1	20924301	20924302	Huvec_9_387_chr1_20924255	neutral
chr1	20928081	20928082	Huvec_8_171_chr1_20928135	neutral
chr1	20953271	20953272	H1hesc_8_443_chr1_20953255	activating
chr1	21032161	21032162	K562_8_348_chr1_21032135	neutral
chr1	21223536	21223537	Hepg2_8_56_chr1_21223455	neutral
chr1	21358421	21358422	Huvec_16_9_chr1_21358435	neutral
chr1	21502086	21502087	K562_1_167_chr1_21502075	neutral
chr1	21571611	21571612	H1hesc_12_51_chr1_21571635	neutral
chr1	21588731	21588732	H1hesc_8_488_chr1_21588815	neutral
chr1	21596856	21596857	Huvec_25_47_chr1_21596875	activating
chr1	21767436	21767437	K562_4_84_chr1_21767395	neutral
chr1	21934571	21934572	K562_5_724_chr1_21934535	neutral
chr1	22112186	22112187	K562_5_450_chr1_22112255	neutral
chr1	22138626	22138627	Huvec_5_0_chr1_22138695	activating
chr1	22213551	22213552	K562_5_213_chr1_22213535	neutral
chr1	22236446	22236447	H1hesc_5_99_chr1_22236515	neutral
chr1	22240006	22240007	H1hesc_5_673_chr1_22239915	neutral
chr1	22246086	22246087	K562_5_241_chr1_22246155	neutral
chr1	22260256	22260257	H1hesc_5_610_chr1_22260335	neutral
chr1	22261346	22261347	Hepg2_9_10_chr1_22261375	neutral
chr1	22349471	22349472	K562_8_131_chr1_22349515	neutral
chr1	22352471	22352472	K562_1_19_chr1_22352515	neutral
chr1	22376396	22376397	K562_5_290_chr1_22376395	neutral
chr1	22432331	22432332	Huvec_25_3_chr1_22432295	neutral
chr1	22743186	22743187	Huvec_12_203_chr1_22743235	neutral
chr1	23290841	23290842	H1hesc_12_188_chr1_23290855	neutral
chr1	23441326	23441327	K562_5_726_chr1_23441315	neutral
chr1	23442766	23442767	Hepg2_5_538_chr1_23442855	neutral
chr1	23504201	23504202	Hepg2_4_44_chr1_23504255	neutral
chr1	23604411	23604412	K562_18_24_chr1_23604375	neutral
chr1	23694166	23694167	K562_1_120_chr1_23694175	neutral
chr1	23697346	23697347	K562_5_388_chr1_23697395	neutral
chr1	23704066	23704067	Hepg2_1_122_chr1_23704035	activating
chr1	23730556	23730557	K562_5_1133_chr1_23730595	neutral
chr1	23770731	23770732	K562_8_546_chr1_23770835	neutral
chr1	23866441	23866442	Huvec_4_2_chr1_23866475	neutral
chr1	23871366	23871367	Huvec_12_120_chr1_23871375	activating
chr1	24054055	24054056	Hepg2_5_146_chr1_24054115	neutral
chr1	24427746	24427747	Hepg2_8_219_chr1_24427615	neutral
chr1	24447116	24447117	K562_20_28_chr1_24447075	neutral
chr1	24480901	24480902	H1hesc_8_46_chr1_24480895	neutral
chr1	24613366	24613367	H1hesc_5_279_chr1_24613375	neutral
chr1	24635281	24635282	H1hesc_5_96_chr1_24635335	neutral
chr1	24691956	24691957	Huvec_10_38_chr1_24691855	neutral
chr1	24867631	24867632	Hepg2_5_275_chr1_24867695	activating
chr1	24966416	24966417	Hepg2_5_322_chr1_24966515	neutral
chr1	25005256	25005257	K562_18_7_chr1_25005235	neutral
chr1	25010411	25010412	Hepg2_10_25_chr1_25010375	neutral
chr1	25034331	25034332	Hepg2_9_375_chr1_25034375	neutral
chr1	25046786	25046787	Huvec_5_255_chr1_25046755	activating
chr1	25051931	25051932	H1hesc_5_194_chr1_25051975	neutral
chr1	25130966	25130967	Hepg2_23_42_chr1_25130935	neutral
chr1	25224746	25224747	H1hesc_12_306_chr1_25224835	neutral
chr1	25466831	25466832	K562_20_2_chr1_25466875	neutral
chr1	25523891	25523892	Hepg2_1_55_chr1_25523935	neutral
chr1	25663531	25663532	K562_1_88_chr1_25663515	neutral
chr1	25927771	25927772	Hepg2_10_3_chr1_25927755	neutral
chr1	26033931	26033932	H1hesc_5_733_chr1_26033875	neutral
chr1	26034096	26034097	K562_8_362_chr1_26034095	neutral
chr1	26137466	26137467	Huvec_25_10_chr1_26137495	neutral
chr1	26217011	26217012	K562_5_1175_chr1_26216935	neutral
chr1	26222066	26222067	K562_25_38_chr1_26222055	activating
chr1	26380726	26380727	K562_8_38_chr1_26380595	neutral
chr1	26455346	26455347	K562_5_405_chr1_26455295	neutral
chr1	26605461	26605462	Huvec_5_114_chr1_26605555	neutral
chr1	26608626	26608627	Hepg2_18_8_chr1_26608655	neutral
chr1	26648226	26648227	Huvec_12_175_chr1_26648195	neutral
chr1	26685356	26685357	K562_8_92_chr1_26685395	neutral
chr1	27016926	27016927	K562_5_542_chr1_27016935	neutral
chr1	27030651	27030652	K562_5_1067_chr1_27030635	neutral
chr1	27175881	27175882	Huvec_14_9_chr1_27176015	neutral
chr1	27274906	27274907	Hepg2_5_834_chr1_27274875	neutral
chr1	27288141	27288142	K562_20_22_chr1_27288095	neutral
chr1	27317211	27317212	Huvec_5_149_chr1_27317315	activating
chr1	27324301	27324302	K562_4_98_chr1_27324315	activating
chr1	27449336	27449337	H1hesc_8_433_chr1_27449295	activating
chr1	27731940	27731941	H1hesc_5_803_chr1_27731855	neutral
chr1	27831961	27831962	K562_5_997_chr1_27831915	neutral
chr1	27896451	27896452	H1hesc_5_1002_chr1_27896415	neutral
chr1	27933126	27933127	K562_5_850_chr1_27933075	activating
chr1	28009121	28009122	Hepg2_2_8_chr1_28009115	activating
chr1	28183141	28183142	K562_8_373_chr1_28183195	neutral
chr1	28194461	28194462	K562_5_89_chr1_28194475	neutral
chr1	28243186	28243187	K562_4_195_chr1_28243175	neutral
chr1	28267011	28267012	K562_8_382_chr1_28267075	activating
chr1	28355736	28355737	Huvec_5_117_chr1_28355735	neutral
chr1	28393311	28393312	K562_6_73_chr1_28393375	neutral
chr1	28402661	28402662	K562_5_401_chr1_28402695	neutral
chr1	28474011	28474012	H1hesc_5_395_chr1_28473995	neutral
chr1	28623371	28623372	H1hesc_5_640_chr1_28623415	neutral
chr1	28696166	28696167	H1hesc_1_69_chr1_28696175	activating
chr1	28763886	28763887	Hepg2_5_25_chr1_28763915	neutral
chr1	28833441	28833442	H1hesc_2_29_chr1_28833515	neutral
chr1	28879441	28879442	K562_1_153_chr1_28879455	activating
chr1	28982076	28982077	K562_8_243_chr1_28982135	neutral
chr1	29101861	29101862	Huvec_25_44_chr1_29101815	activating
chr1	29267511	29267512	Huvec_3_2_chr1_29267495	neutral
chr1	29312941	29312942	Huvec_4_24_chr1_29312915	neutral
chr1	29358761	29358762	K562_14_11_chr1_29358835	neutral
chr1	29609671	29609672	K562_5_285_chr1_29609675	neutral
chr1	29639806	29639807	K562_20_32_chr1_29639795	neutral
chr1	29652291	29652292	H1hesc_5_876_chr1_29652355	neutral
chr1	29706121	29706122	H1hesc_12_109_chr1_29706195	neutral
chr1	30322056	30322057	Hepg2_13_12_chr1_30322015	neutral
chr1	31200826	31200827	K562_5_223_chr1_31200855	neutral
chr1	31202256	31202257	K562_5_449_chr1_31202295	neutral
chr1	31274836	31274837	K562_4_33_chr1_31274775	neutral
chr1	31318831	31318832	H1hesc_8_240_chr1_31318875	neutral
chr1	31627651	31627652	Hepg2_1_106_chr1_31627695	neutral
chr1	31657051	31657052	K562_12_122_chr1_31656975	activating
chr1	31767721	31767722	Hepg2_3_48_chr1_31767795	neutral
chr1	31846306	31846307	Huvec_1_165_chr1_31846255	neutral
chr1	31956426	31956427	K562_8_98_chr1_31956375	neutral
chr1	31973851	31973852	Hepg2_5_1016_chr1_31973815	neutral
chr1	32180986	32180987	K562_4_123_chr1_32180915	activating
chr1	32247016	32247017	K562_5_1190_chr1_32246915	neutral
chr1	32255021	32255022	K562_4_141_chr1_32254995	neutral
chr1	32469296	32469297	K562_5_920_chr1_32469315	neutral
chr1	32528196	32528197	Huvec_14_73_chr1_32528215	activating
chr1	32581176	32581177	K562_14_9_chr1_32581275	neutral
chr1	32815036	32815037	Huvec_5_670_chr1_32814935	neutral
chr1	33180021	33180022	Hepg2_4_69_chr1_33180075	neutral
chr1	33190941	33190942	H1hesc_5_958_chr1_33190975	activating
chr1	33202671	33202672	H1hesc_5_153_chr1_33202655	neutral
chr1	33219476	33219477	Huvec_4_128_chr1_33219475	neutral
chr1	33399751	33399752	Hepg2_5_113_chr1_33399835	activating
chr1	33520891	33520892	Huvec_12_268_chr1_33520875	activating
chr1	33606431	33606432	H1hesc_8_110_chr1_33606495	neutral
chr1	33722706	33722707	K562_4_32_chr1_33722695	activating
chr1	33829926	33829927	Huvec_9_69_chr1_33829895	neutral
chr1	33844829	33844830	Hepg2_9_16_chr1_33844975	neutral
chr1	33850071	33850072	K562_21_12_chr1_33850135	neutral
chr1	33890051	33890052	Huvec_10_9_chr1_33890035	neutral
chr1	35676021	35676022	H1hesc_5_415_chr1_35676035	neutral
chr1	35709436	35709437	K562_9_368_chr1_35709515	neutral
chr1	35965576	35965577	K562_5_704_chr1_35965575	neutral
chr1	36088276	36088277	H1hesc_14_32_chr1_36088275	neutral
chr1	36107691	36107692	Huvec_1_103_chr1_36107815	neutral
chr1	36173441	36173442	K562_4_179_chr1_36173435	neutral
chr1	36181271	36181272	Huvec_25_4_chr1_36181255	activating
chr1	36186416	36186417	Hepg2_8_483_chr1_36186455	neutral
chr1	36644751	36644752	H1hesc_5_367_chr1_36644735	activating
chr1	36714081	36714082	Hepg2_5_781_chr1_36714135	activating
chr1	36714121	36714122	Huvec_5_635_chr1_36714075	activating
chr1	36735106	36735107	Hepg2_5_176_chr1_36735155	activating
chr1	36839571	36839572	K562_5_240_chr1_36839555	activating
chr1	36912116	36912117	Hepg2_12_334_chr1_36912115	neutral
chr1	36958341	36958342	K562_5_164_chr1_36958375	neutral
chr1	37217361	37217362	Hepg2_9_392_chr1_37217355	neutral
chr1	37945411	37945412	K562_5_551_chr1_37945435	activating
chr1	38022501	38022502	K562_5_783_chr1_38022475	neutral
chr1	38068926	38068927	H1hesc_12_157_chr1_38068975	neutral
chr1	38077281	38077282	Hepg2_20_4_chr1_38077335	neutral
chr1	38088006	38088007	H1hesc_12_9_chr1_38087975	neutral
chr1	38356321	38356322	Hepg2_12_332_chr1_38356235	neutral
chr1	38411956	38411957	Huvec_1_14_chr1_38411935	neutral
chr1	38462381	38462382	H1hesc_5_753_chr1_38462435	neutral
chr1	38481851	38481852	K562_5_1178_chr1_38481775	neutral
chr1	38497301	38497302	Hepg2_8_216_chr1_38497275	activating
chr1	38554101	38554102	Hepg2_12_199_chr1_38554155	neutral
chr1	38731916	38731917	Hepg2_8_55_chr1_38732015	activating
chr1	38955566	38955567	H1hesc_12_387_chr1_38955655	activating
chr1	38968706	38968707	H1hesc_12_49_chr1_38968655	activating
chr1	39210306	39210307	K562_5_880_chr1_39210355	activating
chr1	39243361	39243362	K562_8_457_chr1_39243415	neutral
chr1	39325526	39325527	K562_1_2_chr1_39325515	activating
chr1	39451346	39451347	H1hesc_5_322_chr1_39451325	neutral
chr1	39598996	39598997	H1hesc_5_50_chr1_39598935	neutral
chr1	39607811	39607812	H1hesc_5_4_chr1_39607815	neutral
chr1	39658311	39658312	Hepg2_8_265_chr1_39658315	neutral
chr1	39957416	39957417	Hepg2_4_105_chr1_39957275	neutral
chr1	40123886	40123887	K562_5_82_chr1_40123895	activating
chr1	40265431	40265432	Huvec_8_111_chr1_40265555	neutral
chr1	40364841	40364842	Huvec_4_11_chr1_40364835	activating
chr1	40550451	40550452	K562_25_28_chr1_40550515	activating
chr1	40785006	40785007	K562_8_402_chr1_40785035	neutral
chr1	40849829	40849830	K562_5_26_chr1_40849975	neutral
chr1	40890306	40890307	K562_17_9_chr1_40890315	neutral
chr1	40997221	40997222	H1hesc_1_97_chr1_40997255	activating
chr1	41120721	41120722	H1hesc_3_30_chr1_41120735	neutral
chr1	41181526	41181527	Hepg2_5_280_chr1_41181555	neutral
chr1	41368311	41368312	H1hesc_9_68_chr1_41368335	neutral
chr1	41440756	41440757	K562_8_335_chr1_41440795	neutral
chr1	41469666	41469667	Hepg2_25_49_chr1_41469595	neutral
chr1	41704281	41704282	Hepg2_8_282_chr1_41704355	neutral
chr1	41733921	41733922	Hepg2_12_117_chr1_41734035	neutral
chr1	41797101	41797102	H1hesc_8_17_chr1_41797075	activating
chr1	41826716	41826717	H1hesc_4_95_chr1_41826795	neutral
chr1	41884651	41884652	H1hesc_12_288_chr1_41884775	activating
chr1	41889171	41889172	Hepg2_12_176_chr1_41889255	neutral
chr1	42249071	42249072	Huvec_5_120_chr1_42248975	neutral
chr1	42383646	42383647	Huvec_4_105_chr1_42383635	neutral
chr1	42383686	42383687	H1hesc_4_179_chr1_42383675	neutral
chr1	42638276	42638277	H1hesc_11_10_chr1_42638235	activating
chr1	42642686	42642687	K562_12_81_chr1_42642735	neutral
chr1	42680451	42680452	Hepg2_5_719_chr1_42680375	activating
chr1	43018791	43018792	H1hesc_5_1170_chr1_43018695	neutral
chr1	43086166	43086167	Hepg2_8_164_chr1_43086135	neutral
chr1	43418336	43418337	K562_1_47_chr1_43418415	neutral
chr1	43474431	43474432	Hepg2_5_799_chr1_43474405	neutral
chr1	43476741	43476742	Hepg2_8_490_chr1_43476795	neutral
chr1	43712721	43712722	Hepg2_9_207_chr1_43712695	neutral
chr1	43814721	43814722	H1hesc_1_131_chr1_43814835	neutral
chr1	43831386	43831387	K562_14_15_chr1_43831435	neutral
chr1	43941841	43941842	K562_8_47_chr1_43941935	activating
chr1	44126301	44126302	H1hesc_5_606_chr1_44126275	neutral
chr1	44232716	44232717	H1hesc_5_595_chr1_44232735	neutral
chr1	44242226	44242227	Huvec_16_19_chr1_44242275	neutral
chr1	44395381	44395382	Hepg2_9_243_chr1_44395415	activating
chr1	44460656	44460657	Hepg2_12_216_chr1_44460655	activating
chr1	44555421	44555422	Huvec_9_395_chr1_44555475	neutral
chr1	44679096	44679097	H1hesc_1_22_chr1_44679095	activating
chr1	44763916	44763917	Hepg2_8_129_chr1_44763915	activating
chr1	44817676	44817677	K562_6_31_chr1_44817675	neutral
chr1	44951926	44951927	H1hesc_9_143_chr1_44951955	neutral
chr1	45008271	45008272	H1hesc_5_794_chr1_45008215	neutral
chr1	45009661	45009662	H1hesc_5_933_chr1_45009635	neutral
chr1	45121796	45121797	Hepg2_5_474_chr1_45121755	neutral
chr1	45187381	45187382	K562_5_958_chr1_45187375	neutral
chr1	45189161	45189162	K562_6_76_chr1_45189255	neutral
chr1	45257411	45257412	K562_5_97_chr1_45257415	neutral
chr1	45277491	45277492	K562_5_316_chr1_45277535	neutral
chr1	45350651	45350652	Huvec_8_353_chr1_45350655	neutral
chr1	45484491	45484492	H1hesc_12_63_chr1_45484455	neutral
chr1	45600206	45600207	Hepg2_5_934_chr1_45600255	activating
chr1	45638496	45638497	Hepg2_5_114_chr1_45638455	neutral
chr1	45907996	45907997	Huvec_6_48_chr1_45908055	neutral
chr1	45956956	45956957	H1hesc_1_44_chr1_45956975	activating
chr1	46145716	46145717	K562_14_74_chr1_46145695	neutral
chr1	46987136	46987137	K562_5_40_chr1_46987215	neutral
chr1	47079326	47079327	H1hesc_5_779_chr1_47079375	neutral
chr1	47082566	47082567	K562_1_161_chr1_47082595	neutral
chr1	47155191	47155192	Huvec_14_6_chr1_47155135	neutral
chr1	47656081	47656082	K562_5_771_chr1_47656135	neutral
chr1	47856791	47856792	Hepg2_5_729_chr1_47856715	neutral
chr1	47969641	47969642	H1hesc_12_219_chr1_47969655	neutral
chr1	48191981	48191982	K562_12_354_chr1_48192075	neutral
chr1	48303796	48303797	Hepg2_5_978_chr1_48303775	neutral
chr1	48393006	48393007	Hepg2_7_20_chr1_48393055	neutral
chr1	48960271	48960272	Huvec_8_60_chr1_48960215	activating
chr1	51215881	51215882	K562_12_5_chr1_51215815	neutral
chr1	51339501	51339502	H1hesc_5_422_chr1_51339475	activating
chr1	51636171	51636172	Hepg2_9_313_chr1_51636195	neutral
chr1	51746481	51746482	K562_5_1065_chr1_51746575	neutral
chr1	52251066	52251067	Hepg2_17_8_chr1_52251035	neutral
chr1	52252661	52252662	K562_17_14_chr1_52252655	neutral
chr1	52309811	52309812	K562_14_80_chr1_52309815	neutral
chr1	52344486	52344487	Huvec_1_41_chr1_52344535	activating
chr1	52473121	52473122	H1hesc_5_663_chr1_52473055	activating
chr1	52656349	52656350	Huvec_8_303_chr1_52656495	neutral
chr1	52816766	52816767	H1hesc_5_686_chr1_52816795	activating
chr1	53019091	53019092	Huvec_1_160_chr1_53019175	neutral
chr1	53037496	53037497	Hepg2_3_35_chr1_53037555	neutral
chr1	53045341	53045342	Hepg2_9_47_chr1_53045355	neutral
chr1	53117751	53117752	Hepg2_5_219_chr1_53117815	activating
chr1	53132036	53132037	K562_12_204_chr1_53132155	neutral
chr1	53149346	53149347	K562_18_22_chr1_53149415	neutral
chr1	53280311	53280312	Hepg2_14_93_chr1_53280355	activating
chr1	53375801	53375802	K562_5_521_chr1_53375875	neutral
chr1	53509091	53509092	H1hesc_9_91_chr1_53509135	neutral
chr1	53576276	53576277	K562_20_36_chr1_53576275	neutral
chr1	53626636	53626637	Hepg2_5_489_chr1_53626695	neutral
chr1	53656021	53656022	K562_8_595_chr1_53655955	neutral
chr1	53859266	53859267	H1hesc_12_44_chr1_53859195	activating
chr1	53910446	53910447	K562_12_80_chr1_53910415	neutral
chr1	54143946	54143947	Hepg2_9_212_chr1_54143935	neutral
chr1	54355516	54355517	K562_1_8_chr1_54355555	activating
chr1	54414916	54414917	Hepg2_12_183_chr1_54414895	neutral
chr1	54423011	54423012	Hepg2_14_88_chr1_54423055	activating
chr1	54494856	54494857	Hepg2_5_816_chr1_54494735	neutral
chr1	54519146	54519147	Huvec_1_106_chr1_54519055	activating
chr1	54603401	54603402	Huvec_8_494_chr1_54603395	neutral
chr1	54753006	54753007	K562_5_272_chr1_54753055	neutral
chr1	54764491	54764492	Huvec_8_565_chr1_54764555	neutral
chr1	54771896	54771897	K562_8_376_chr1_54771955	neutral
chr1	54844326	54844327	H1hesc_5_808_chr1_54844395	neutral
chr1	54849121	54849122	Hepg2_8_365_chr1_54849175	neutral
chr1	54877586	54877587	K562_5_184_chr1_54877655	neutral
chr1	54883061	54883062	K562_8_343_chr1_54883075	neutral
chr1	54929071	54929072	K562_8_330_chr1_54929135	neutral
