chrom	start	end	region_id	values
chr1	17815665	17815666	random_71	neutral
chr1	17896248	17896249	peak_1423	activating
chr1	18101474	18101475	random_72	neutral
chr1	18130781	18130782	random_73	neutral
chr1	18419171	18419172	random_74	neutral
chr1	18781491	18781492	random_75	neutral
chr1	19113577	19113578	random_76	neutral
chr1	19923298	19923299	peak_3480	activating
chr1	20031463	20031464	random_77	neutral
chr1	20205040	20205041	peak_3424	activating
chr1	20301255	20301256	random_78	neutral
chr1	20417408	20417409	random_79	neutral
chr1	20927745	20927746	peak_775	activating
chr1	20927811	20927812	random_80	neutral
chr1	21376230	21376231	random_81	neutral
chr1	21674387	21674388	random_82	neutral
chr1	21816894	21816895	random_83	neutral
chr1	21935504	21935505	peak_430	activating
chr1	21946666	21946667	random_84	neutral
chr1	21988198	21988199	random_85	neutral
chr1	22850973	22850974	random_86	neutral
chr1	22904756	22904757	random_87	neutral
chr1	22917499	22917500	random_88	neutral
chr1	22955273	22955274	random_89	neutral
chr1	23003115	23003116	peak_2459	activating
chr1	23076910	23076911	peak_2315	activating
chr1	23410374	23410375	random_90	neutral
chr1	23704476	23704477	random_91	neutral
chr1	24097491	24097492	peak_3386	activating
chr1	24476529	24476530	peak_3414	activating
chr1	24789127	24789128	random_92	neutral
chr1	25272200	25272201	random_93	neutral
chr1	26094986	26094987	random_94	neutral
chr1	26260176	26260177	peak_3419	activating
chr1	26569862	26569863	random_95	neutral
chr1	26812442	26812443	random_96	neutral
chr1	26868433	26868434	peak_3448	activating
chr1	27091699	27091700	random_97	neutral
chr1	27120890	27120891	random_98	neutral
chr1	27400906	27400907	peak_224	activating
chr1	27676285	27676286	random_99	neutral
chr1	27744931	27744932	peak_1224	activating
chr1	27895525	27895526	random_100	neutral
chr1	27945564	27945565	random_101	neutral
chr1	28318963	28318964	peak_2642	activating
chr1	28368080	28368081	random_102	neutral
chr1	28628696	28628697	random_103	neutral
chr1	28655476	28655477	peak_2041	activating
chr1	28827707	28827708	peak_2355	activating
chr1	28832430	28832431	peak_442	activating
chr1	28895108	28895109	random_104	neutral
chr1	29074712	29074713	peak_2440	activating
chr1	29378028	29378029	random_105	neutral
chr1	29627390	29627391	random_106	neutral
chr1	29878063	29878064	random_107	neutral
chr1	29924382	29924383	random_108	neutral
chr1	30036613	30036614	peak_874	activating
chr1	30114965	30114966	random_109	neutral
chr1	30357500	30357501	random_110	neutral
chr1	30566060	30566061	peak_320	activating
chr1	30703001	30703002	peak_399	activating
chr1	31116149	31116150	peak_2935	activating
chr1	31155062	31155063	random_111	neutral
chr1	31241996	31241997	peak_194	activating
chr1	31359337	31359338	random_112	neutral
chr1	31643848	31643849	peak_1365	activating
chr1	31704567	31704568	random_113	neutral
chr1	31944649	31944650	peak_196	activating
chr1	32355128	32355129	peak_3095	activating
chr1	32773103	32773104	peak_2284	activating
chr1	32815791	32815792	random_114	neutral
chr1	32823124	32823125	random_115	neutral
chr1	32839485	32839486	random_116	neutral
chr1	32877901	32877902	random_117	neutral
chr1	33158280	33158281	random_118	neutral
chr1	33234779	33234780	random_119	neutral
chr1	33446532	33446533	random_120	neutral
chr1	33616571	33616572	random_121	neutral
chr1	33665060	33665061	random_122	neutral
chr1	33731048	33731049	random_123	neutral
chr1	34304448	34304449	random_124	neutral
chr1	34619407	34619408	random_125	neutral
chr1	34844750	34844751	peak_191	activating
chr1	34863639	34863640	random_126	neutral
chr1	35339422	35339423	random_127	neutral
chr1	35532637	35532638	random_128	neutral
chr1	36168979	36168980	random_129	neutral
chr1	36380390	36380391	random_130	neutral
chr1	36662318	36662319	random_131	neutral
chr1	36721789	36721790	random_132	neutral
chr1	36852213	36852214	peak_185	activating
chr1	37045483	37045484	random_133	neutral
chr1	37061964	37061965	random_134	neutral
chr1	37108198	37108199	random_135	neutral
chr1	37272102	37272103	peak_2481	activating
chr1	37388442	37388443	random_136	neutral
chr1	37575722	37575723	random_137	neutral
chr1	37611491	37611492	random_138	neutral
chr1	37634131	37634132	random_139	neutral
chr1	37734854	37734855	random_140	neutral
chr1	37920159	37920160	random_141	neutral
chr1	37951449	37951450	random_142	neutral
chr1	38193369	38193370	random_143	neutral
chr1	38386331	38386332	random_144	neutral
chr1	38465421	38465422	peak_128	activating
chr1	38518060	38518061	random_145	neutral
chr1	39251916	39251917	peak_2275	activating
chr1	39931484	39931485	random_146	neutral
chr1	40161396	40161397	random_147	neutral
chr1	40426630	40426631	random_148	neutral
chr1	40542816	40542817	peak_536	activating
chr1	40839500	40839501	random_149	neutral
chr1	41124152	41124153	random_150	neutral
chr1	41215448	41215449	random_151	neutral
chr1	41323583	41323584	random_152	neutral
chr1	41488053	41488054	random_153	neutral
chr1	41692714	41692715	random_154	neutral
chr1	41782471	41782472	random_155	neutral
chr1	41889570	41889571	random_156	neutral
chr1	42085693	42085694	random_157	neutral
chr1	42429783	42429784	peak_2583	activating
chr1	42733115	42733116	random_158	neutral
chr1	42865162	42865163	peak_3574	activating
chr1	42969221	42969222	peak_726	activating
chr1	42971074	42971075	random_159	neutral
chr1	43022605	43022606	random_160	neutral
chr1	43220522	43220523	random_161	neutral
chr1	43530504	43530505	random_162	neutral
chr1	43544695	43544696	random_163	neutral
chr1	43949692	43949693	random_164	neutral
chr1	44039437	44039438	random_165	neutral
chr1	44176993	44176994	peak_2722	activating
chr1	44285195	44285196	peak_1884	activating
chr1	44300947	44300948	peak_2541	activating
chr1	44385009	44385010	random_166	neutral
chr1	44395410	44395411	peak_2596	activating
chr1	44449065	44449066	random_167	neutral
chr1	44695720	44695721	random_168	neutral
chr1	44951376	44951377	peak_2047	activating
chr1	45273521	45273522	peak_1523	activating
chr1	45596122	45596123	random_169	neutral
chr1	46096329	46096330	random_170	neutral
chr1	46265120	46265121	random_171	neutral
chr1	46581889	46581890	random_172	neutral
chr1	46910343	46910344	peak_2758	activating
chr1	47339609	47339610	random_173	neutral
chr1	47462636	47462637	peak_2869	activating
chr1	47474815	47474816	random_174	neutral
chr1	47524860	47524861	random_175	neutral
chr1	47844389	47844390	random_176	neutral
chr1	48137171	48137172	peak_2493	activating
chr1	48492158	48492159	peak_1234	activating
chr1	48567251	48567252	random_177	neutral
chr1	48793795	48793796	random_178	neutral
chr1	48884762	48884763	random_179	neutral
chr1	49042235	49042236	random_180	neutral
chr1	49435668	49435669	random_181	neutral
chr1	49435965	49435966	peak_3083	activating
chr1	49516250	49516251	random_182	neutral
chr1	50472721	50472722	random_183	neutral
chr1	50697316	50697317	random_184	neutral
chr1	51008024	51008025	random_185	neutral
chr1	51376221	51376222	peak_3343	activating
chr1	51858838	51858839	random_186	neutral
chr1	52088368	52088369	peak_2168	activating
chr1	52115846	52115847	random_187	neutral
chr1	52208331	52208332	random_188	neutral
chr1	52291663	52291664	peak_3118	activating
chr1	52328058	52328059	random_189	neutral
chr1	52344882	52344883	peak_3547	activating
chr1	52585902	52585903	random_190	neutral
chr1	52611905	52611906	random_191	neutral
chr1	52819708	52819709	random_192	neutral
chr1	53037269	53037270	random_193	neutral
chr1	53187149	53187150	random_194	neutral
chr1	53235560	53235561	random_195	neutral
chr1	53371142	53371143	random_196	neutral
chr1	53373181	53373182	peak_2392	activating
chr1	53681347	53681348	random_197	neutral
chr1	53681683	53681684	random_198	neutral
chr1	54034401	54034402	peak_2765	activating
chr1	54277106	54277107	peak_3088	activating
chr1	54346698	54346699	random_199	neutral
chr1	54504116	54504117	random_200	neutral
chr1	54618139	54618140	random_201	neutral
chr1	54974157	54974158	random_202	neutral
chr1	55148245	55148246	random_203	neutral
chr1	55316711	55316712	peak_2891	activating
chr1	55553737	55553738	random_204	neutral
chr1	55885415	55885416	random_205	neutral
chr1	55898979	55898980	random_206	neutral
chr1	55940022	55940023	peak_1122	activating
chr1	56005386	56005387	random_207	neutral
chr1	56073253	56073254	peak_2103	activating
chr1	56104260	56104261	random_208	neutral
chr1	56109798	56109799	random_209	neutral
chr1	56287344	56287345	peak_1403	activating
chr1	56413434	56413435	peak_3361	activating
chr1	56647596	56647597	random_210	neutral
chr1	56968423	56968424	peak_2313	activating
chr1	57644318	57644319	random_211	neutral
chr1	57684552	57684553	peak_539	activating
chr1	57725245	57725246	random_212	neutral
chr1	57955467	57955468	peak_3127	activating
chr1	58140638	58140639	peak_485	activating
chr1	58274031	58274032	random_213	neutral
chr1	58326963	58326964	random_214	neutral
chr1	58759316	58759317	peak_2985	activating
chr1	59031052	59031053	random_215	neutral
chr1	59084099	59084100	peak_1737	activating
chr1	59796832	59796833	random_216	neutral
chr1	59856154	59856155	peak_694	activating
chr1	60672427	60672428	random_217	neutral
chr1	60726641	60726642	random_218	neutral
chr1	60790934	60790935	random_219	neutral
chr1	61200462	61200463	random_220	neutral
chr1	61206410	61206411	random_221	neutral
chr1	61423891	61423892	peak_838	activating
chr1	61510984	61510985	random_222	neutral
chr1	61921286	61921287	peak_960	activating
chr1	62132276	62132277	random_223	neutral
chr1	62432571	62432572	peak_458	activating
chr1	62482784	62482785	random_224	neutral
chr1	62610345	62610346	random_225	neutral
chr1	62929248	62929249	random_226	neutral
chr1	63014879	63014880	random_227	neutral
chr1	63460703	63460704	random_228	neutral
chr1	63673551	63673552	random_229	neutral
chr1	64196909	64196910	random_230	neutral
chr1	64346664	64346665	random_231	neutral
chr1	64472576	64472577	peak_2531	activating
chr1	64477291	64477292	random_232	neutral
chr1	64650067	64650068	random_233	neutral
chr1	64922899	64922900	random_234	neutral
chr1	64965906	64965907	random_235	neutral
chr1	65061633	65061634	random_236	neutral
chr1	65163514	65163515	random_237	neutral
chr1	65687980	65687981	peak_724	activating
chr1	65843963	65843964	random_238	neutral
chr1	65878292	65878293	peak_2626	activating
chr1	65895607	65895608	peak_2102	activating
chr1	66240306	66240307	random_239	neutral
chr1	66370481	66370482	peak_721	activating
chr1	66477358	66477359	random_240	neutral
chr1	66478242	66478243	random_241	neutral
chr1	66507587	66507588	random_242	neutral
chr1	66518389	66518390	peak_3499	activating
chr1	66710272	66710273	random_243	neutral
chr1	66767011	66767012	peak_2815	activating
chr1	67385880	67385881	random_244	neutral
chr1	67414990	67414991	random_245	neutral
chr1	67657543	67657544	peak_3611	activating
chr1	67673308	67673309	peak_2857	activating
chr1	68079858	68079859	peak_3260	activating
chr1	68137319	68137320	random_246	neutral
chr1	68497818	68497819	random_247	neutral
chr1	68631541	68631542	random_248	neutral
chr1	68749718	68749719	random_249	neutral
chr1	68967860	68967861	random_250	neutral
chr1	69365960	69365961	random_251	neutral
chr1	69511205	69511206	random_252	neutral
chr1	69717280	69717281	random_253	neutral
chr1	69826070	69826071	random_254	neutral
chr1	70017533	70017534	peak_761	activating
chr1	70131835	70131836	random_255	neutral
chr1	70507385	70507386	peak_2215	activating
chr1	70736988	70736989	random_256	neutral
chr1	70970432	70970433	random_257	neutral
chr1	71141729	71141730	peak_512	activating
chr1	71546982	71546983	peak_2658	activating
chr1	71548329	71548330	random_258	neutral
chr1	71655152	71655153	random_259	neutral
chr1	71834308	71834309	random_260	neutral
chr1	71856545	71856546	random_261	neutral
chr1	72265280	72265281	random_262	neutral
chr1	72365508	72365509	random_263	neutral
chr1	72500732	72500733	peak_2426	activating
chr1	73040370	73040371	random_264	neutral
chr1	73101630	73101631	random_265	neutral
chr1	73528648	73528649	random_266	neutral
chr1	73588070	73588071	random_267	neutral
chr1	73597059	73597060	random_268	neutral
chr1	73938665	73938666	peak_3247	activating
chr1	74044858	74044859	random_269	neutral
chr1	74208000	74208001	peak_2271	activating
chr1	74230013	74230014	random_270	neutral
chr1	74251654	74251655	random_271	neutral
chr1	74462518	74462519	random_272	neutral
chr1	74475992	74475993	peak_2523	activating
chr1	74557311	74557312	random_273	neutral
chr1	74837298	74837299	random_274	neutral
chr1	74837615	74837616	random_275	neutral
chr1	74953582	74953583	peak_2559	activating
chr1	74961530	74961531	random_276	neutral
chr1	75001285	75001286	random_277	neutral
chr1	75103626	75103627	random_278	neutral
chr1	75138897	75138898	random_279	neutral
chr1	75174377	75174378	random_280	neutral
chr1	75251531	75251532	random_281	neutral
chr1	75392729	75392730	random_282	neutral
chr1	75445662	75445663	random_283	neutral
chr1	75523483	75523484	random_284	neutral
chr1	75843046	75843047	random_285	neutral
chr1	75991944	75991945	peak_1902	activating
chr1	76067725	76067726	random_286	neutral
chr1	76356835	76356836	random_287	neutral
chr1	77457364	77457365	random_288	neutral
chr1	77539255	77539256	random_289	neutral
chr1	78072020	78072021	random_290	neutral
chr1	78148287	78148288	peak_2309	activating
chr1	78414133	78414134	random_291	neutral
chr1	78743183	78743184	peak_1360	activating
chr1	79185979	79185980	random_292	neutral
chr1	79479403	79479404	random_293	neutral
chr1	79647787	79647788	random_294	neutral
chr1	79872685	79872686	random_295	neutral
chr1	80271785	80271786	random_296	neutral
chr1	81057896	81057897	peak_773	activating
chr1	82053647	82053648	random_297	neutral
chr1	82311593	82311594	random_298	neutral
chr1	82553254	82553255	random_299	neutral
chr1	82718282	82718283	random_300	neutral
chr1	82834379	82834380	peak_2996	activating
chr1	82907009	82907010	random_301	neutral
chr1	83017053	83017054	random_302	neutral
chr1	83244529	83244530	peak_1326	activating
chr1	83252753	83252754	random_303	neutral
chr1	83261434	83261435	peak_1981	activating
chr1	83302620	83302621	random_304	neutral
chr1	83364262	83364263	random_305	neutral
chr1	83666144	83666145	random_306	neutral
chr1	83962780	83962781	random_307	neutral
chr1	84026466	84026467	random_308	neutral
chr1	84204582	84204583	peak_2276	activating
chr1	84672641	84672642	random_309	neutral
chr1	84680756	84680757	random_310	neutral
chr1	84913460	84913461	random_311	neutral
chr1	85005200	85005201	random_312	neutral
chr1	85154450	85154451	peak_1270	activating
chr1	85301017	85301018	peak_1795	activating
chr1	85320252	85320253	peak_2799	activating
chr1	85503796	85503797	random_313	neutral
chr1	85564904	85564905	random_314	neutral
chr1	85680212	85680213	random_315	neutral
chr1	85884656	85884657	random_316	neutral
chr1	85911004	85911005	random_317	neutral
chr1	86805219	86805220	peak_3106	activating
chr1	87701720	87701721	random_318	neutral
chr1	87901330	87901331	peak_1644	activating
chr1	88449257	88449258	random_319	neutral
chr1	88491936	88491937	random_320	neutral
chr1	88536010	88536011	random_321	neutral
chr1	88793497	88793498	peak_573	activating
chr1	89010110	89010111	peak_3518	activating
chr1	89122570	89122571	random_322	neutral
chr1	89158978	89158979	random_323	neutral
chr1	89390688	89390689	peak_1594	activating
chr1	89459231	89459232	random_324	neutral
chr1	89790743	89790744	random_325	neutral
chr1	89836980	89836981	random_326	neutral
chr1	89892488	89892489	random_327	neutral
chr1	90155333	90155334	random_328	neutral
chr1	90155476	90155477	random_329	neutral
chr1	90245238	90245239	random_330	neutral
chr1	90269617	90269618	random_331	neutral
chr1	90362025	90362026	random_332	neutral
chr1	90386915	90386916	random_333	neutral
chr1	90487341	90487342	random_334	neutral
chr1	90660272	90660273	random_335	neutral
chr1	91277339	91277340	peak_893	activating
chr1	91328483	91328484	peak_1446	activating
chr1	91615466	91615467	random_336	neutral
chr1	92178867	92178868	peak_1548	activating
chr1	92198203	92198204	peak_228	activating
chr1	92488577	92488578	random_337	neutral
chr1	92511276	92511277	random_338	neutral
chr1	92792259	92792260	peak_3597	activating
chr1	92981612	92981613	random_339	neutral
chr1	93091680	93091681	random_340	neutral
chr1	93243441	93243442	random_341	neutral
chr1	93250232	93250233	random_342	neutral
chr1	93410523	93410524	random_343	neutral
chr1	93641982	93641983	random_344	neutral
chr1	94011785	94011786	random_345	neutral
chr1	94242282	94242283	random_346	neutral
chr1	94249555	94249556	peak_2266	activating
chr1	94329875	94329876	random_347	neutral
chr1	94463062	94463063	random_348	neutral
chr1	94610757	94610758	random_349	neutral
chr1	94630883	94630884	random_350	neutral
chr1	94942802	94942803	random_351	neutral
chr1	95071543	95071544	peak_3001	activating
chr1	95397183	95397184	peak_1911	activating
chr1	95553323	95553324	random_352	neutral
chr1	95690485	95690486	random_353	neutral
chr1	95755845	95755846	random_354	neutral
chr1	95986963	95986964	random_355	neutral
chr1	96075062	96075063	random_356	neutral
chr1	96093054	96093055	peak_2040	activating
chr1	96288333	96288334	random_357	neutral
chr1	96588328	96588329	random_358	neutral
chr1	96749422	96749423	random_359	neutral
chr1	96794843	96794844	peak_786	activating
chr1	96811269	96811270	random_360	neutral
chr1	98046906	98046907	random_361	neutral
chr1	98323958	98323959	random_362	neutral
chr1	98403811	98403812	peak_2030	activating
chr1	98428874	98428875	random_363	neutral
chr1	98646655	98646656	random_364	neutral
chr1	98738929	98738930	random_365	neutral
chr1	98962957	98962958	peak_1760	activating
chr1	99533735	99533736	random_366	neutral
chr1	99533745	99533746	random_367	neutral
chr1	99546757	99546758	random_368	neutral
chr1	99759838	99759839	random_369	neutral
chr1	100065362	100065363	peak_1044	activating
chr1	100070140	100070141	random_370	neutral
chr1	100598653	100598654	peak_2105	activating
chr1	100813018	100813019	peak_56	activating
chr1	100844052	100844053	random_371	neutral
chr1	100919940	100919941	random_372	neutral
chr1	100955148	100955149	random_373	neutral
chr1	101154664	101154665	random_374	neutral
chr1	101318068	101318069	random_375	neutral
chr1	101664866	101664867	peak_155	activating
chr1	101679430	101679431	random_376	neutral
chr1	102084782	102084783	random_377	neutral
chr1	102379342	102379343	random_378	neutral
chr1	102472046	102472047	random_379	neutral
chr1	102788909	102788910	random_380	neutral
chr1	102987550	102987551	random_381	neutral
chr1	103010601	103010602	random_382	neutral
chr1	103131390	103131391	random_383	neutral
chr1	103256601	103256602	random_384	neutral
chr1	103289215	103289216	random_385	neutral
chr1	103560189	103560190	random_386	neutral
chr1	103682632	103682633	random_387	neutral
chr1	103991519	103991520	random_388	neutral
chr1	104232390	104232391	random_389	neutral
chr1	105011162	105011163	peak_1059	activating
chr1	105631074	105631075	random_390	neutral
chr1	105852847	105852848	random_391	neutral
chr1	106197915	106197916	random_392	neutral
chr1	106362959	106362960	random_393	neutral
chr1	106658891	106658892	random_394	neutral
chr1	106731362	106731363	random_395	neutral
chr1	107258424	107258425	random_396	neutral
chr1	107479907	107479908	peak_332	activating
chr1	107527107	107527108	random_397	neutral
chr1	107674989	107674990	random_398	neutral
chr1	107707722	107707723	peak_166	activating
chr1	107756794	107756795	random_399	neutral
chr1	108087931	108087932	random_400	neutral
chr1	108243241	108243242	random_401	neutral
chr1	108495799	108495800	peak_401	activating
chr1	108831180	108831181	random_402	neutral
chr1	108962451	108962452	random_403	neutral
chr1	109119739	109119740	random_404	neutral
chr1	109156868	109156869	random_405	neutral
chr1	109713260	109713261	random_406	neutral
chr1	109725067	109725068	random_407	neutral
chr1	109740824	109740825	peak_2832	activating
chr1	109757622	109757623	peak_670	activating
chr1	109767706	109767707	random_408	neutral
chr1	109805655	109805656	random_409	neutral
chr1	109925548	109925549	random_410	neutral
chr1	109932549	109932550	peak_219	activating
chr1	109933970	109933971	random_411	neutral
chr1	109981601	109981602	peak_2462	activating
chr1	110230949	110230950	random_412	neutral
chr1	110369635	110369636	peak_2789	activating
chr1	110395075	110395076	peak_834	activating
chr1	110470583	110470584	random_413	neutral
chr1	110847868	110847869	random_414	neutral
chr1	110964237	110964238	random_415	neutral
chr1	111329307	111329308	random_416	neutral
chr1	111422770	111422771	peak_205	activating
chr1	111470295	111470296	peak_1645	activating
chr1	111644771	111644772	peak_86	activating
chr1	111960707	111960708	random_417	neutral
chr1	112192810	112192811	random_418	neutral
chr1	112861265	112861266	random_419	neutral
chr1	112886671	112886672	random_420	neutral
chr1	113086943	113086944	peak_3309	activating
chr1	113597193	113597194	random_421	neutral
chr1	113638220	113638221	random_422	neutral
chr1	113842340	113842341	random_423	neutral
chr1	114409048	114409049	random_424	neutral
chr1	115300623	115300624	peak_1227	activating
chr1	115534287	115534288	random_425	neutral
chr1	115800975	115800976	peak_204	activating
chr1	116068694	116068695	random_426	neutral
chr1	116689701	116689702	random_427	neutral
chr1	117047172	117047173	peak_2791	activating
chr1	117110091	117110092	random_428	neutral
chr1	117301159	117301160	peak_2009	activating
chr1	117570785	117570786	random_429	neutral
chr1	117589090	117589091	random_430	neutral
chr1	117717878	117717879	random_431	neutral
chr1	117797247	117797248	random_432	neutral
chr1	118155488	118155489	peak_2552	activating
chr1	118168403	118168404	random_433	neutral
chr1	118258824	118258825	random_434	neutral
chr1	118274232	118274233	random_435	neutral
chr1	118331817	118331818	random_436	neutral
chr1	118498087	118498088	random_437	neutral
chr1	118509098	118509099	random_438	neutral
chr1	118531936	118531937	random_439	neutral
chr1	118872480	118872481	random_440	neutral
chr1	118987597	118987598	random_441	neutral
chr1	119265332	119265333	random_442	neutral
chr1	119500246	119500247	random_443	neutral
chr1	119506283	119506284	peak_633	activating
chr1	119560810	119560811	random_444	neutral
chr1	119939824	119939825	peak_1247	activating
chr1	119940761	119940762	peak_3245	activating
chr1	120177282	120177283	random_445	neutral
chr1	120402409	120402410	peak_1698	activating
chr1	121225997	121225998	peak_183	activating
chr1	145507445	145507446	peak_206	activating
chr1	145561917	145561918	random_446	neutral
chr1	145785209	145785210	random_447	neutral
chr1	146842182	146842183	random_448	neutral
chr1	146941381	146941382	random_449	neutral
chr1	146987932	146987933	random_450	neutral
chr1	147034725	147034726	random_451	neutral
chr1	147156153	147156154	random_452	neutral
chr1	147773725	147773726	random_453	neutral
chr1	149311265	149311266	random_454	neutral
chr1	149507350	149507351	random_455	neutral
chr1	149607481	149607482	random_456	neutral
chr1	150363705	150363706	random_457	neutral
chr1	150365795	150365796	random_458	neutral
chr1	150842861	150842862	random_459	neutral
chr1	151043196	151043197	peak_1210	activating
chr1	151266500	151266501	random_460	neutral
chr1	151284224	151284225	peak_646	activating
chr1	151406739	151406740	random_461	neutral
chr1	151547624	151547625	peak_1243	activating
chr1	151607335	151607336	random_462	neutral
chr1	152001940	152001941	peak_1117	activating
chr1	152020756	152020757	peak_3195	activating
chr1	152073981	152073982	random_463	neutral
chr1	152204513	152204514	random_464	neutral
chr1	152406185	152406186	random_465	neutral
chr1	152595507	152595508	random_466	neutral
chr1	152995676	152995677	peak_1121	activating
chr1	153025389	153025390	random_467	neutral
chr1	153032022	153032023	peak_476	activating
chr1	153083351	153083352	random_468	neutral
chr1	153405965	153405966	peak_2518	activating
chr1	153577681	153577682	random_469	neutral
chr1	153957924	153957925	peak_444	activating
chr1	153995142	153995143	random_470	neutral
chr1	154199676	154199677	random_471	neutral
chr1	154218726	154218727	random_472	neutral
chr1	155571895	155571896	random_473	neutral
chr1	155678867	155678868	random_474	neutral
chr1	155711818	155711819	random_475	neutral
chr1	155733007	155733008	random_476	neutral
chr1	155859551	155859552	random_477	neutral
chr1	156078943	156078944	random_478	neutral
chr1	156492852	156492853	random_479	neutral
chr1	156654481	156654482	random_480	neutral
chr1	156774554	156774555	random_481	neutral
chr1	157228164	157228165	random_482	neutral
chr1	157295233	157295234	peak_1845	activating
chr1	157306535	157306536	random_483	neutral
chr1	157436060	157436061	random_484	neutral
chr1	157723484	157723485	random_485	neutral
chr1	158116119	158116120	peak_1833	activating
chr1	158666128	158666129	random_486	neutral
chr1	158789505	158789506	peak_518	activating
chr1	158985429	158985430	peak_861	activating
chr1	159062162	159062163	peak_2725	activating
chr1	159236709	159236710	peak_979	activating
chr1	159849206	159849207	random_487	neutral
chr1	159871649	159871650	random_488	neutral
chr1	160000931	160000932	random_489	neutral
chr1	160116813	160116814	random_490	neutral
chr1	160235283	160235284	random_491	neutral
chr1	160296096	160296097	random_492	neutral
chr1	160297766	160297767	random_493	neutral
chr1	160332032	160332033	peak_135	activating
chr1	160389691	160389692	random_494	neutral
chr1	160510139	160510140	peak_129	activating
chr1	160736292	160736293	random_495	neutral
chr1	160952508	160952509	random_496	neutral
chr1	161015984	161015985	peak_2138	activating
chr1	161123804	161123805	peak_2201	activating
chr1	161512142	161512143	peak_2919	activating
chr1	161674065	161674066	random_497	neutral
chr1	162468191	162468192	random_498	neutral
chr1	162875947	162875948	peak_1521	activating
chr1	162998240	162998241	random_499	neutral
chr1	163165862	163165863	peak_2455	activating
chr1	163468711	163468712	random_500	neutral
chr1	163779360	163779361	random_501	neutral
chr1	163882840	163882841	random_502	neutral
chr1	163931541	163931542	random_503	neutral
chr1	164237762	164237763	random_504	neutral
chr1	164438433	164438434	random_505	neutral
