chrom	start	end	region_id	values
chr1	26704975	26704976	chr1.3775_second_two	neutral
chr1	26704975	26704976	chr1.3775_top_two	activating
chr1	26835177	26835178	chr1.3789_top_two	neutral
chr1	26910811	26910812	chr1.3801_top_two	neutral
chr1	26963225	26963226	chr1.3805_top_two	neutral
chr1	27013562	27013563	chr1.3808_top_two	neutral
chr1	27016889	27016890	chr1.3809_top_two	neutral
chr1	27110696	27110697	chr1.3819_top_two	neutral
chr1	27353852	27353853	chr1.3862_top_two	neutral
chr1	27354515	27354516	chr1.3863_top_two	neutral
chr1	27400971	27400972	chr1.3871_top_two	neutral
chr1	27665977	27665978	chr1.3893_top_two	neutral
chr1	27842531	27842532	chr1.3927_top_two	neutral
chr1	27844916	27844917	chr1.3928_top_two	neutral
chr1	27849840	27849841	chr1.3929_top_two	neutral
chr1	27935393	27935394	chr1.3965_top_two	neutral
chr1	28193884	28193885	chr1.3986_top_two	activating
chr1	28194484	28194485	chr1.3987_top_two	neutral
chr1	28195932	28195933	chr1.3988_top_two	neutral
chr1	28431782	28431783	chr1.4007_top_two	neutral
chr1	28439593	28439594	chr1.4008_top_two	neutral
chr1	28576092	28576093	chr1.4021_second_two	neutral
chr1	28576092	28576093	chr1.4021_top_two	neutral
chr1	28672882	28672883	chr1.4030_top_two	neutral
chr1	28678357	28678358	chr1.4031_second_two	neutral
chr1	28678357	28678358	chr1.4031_top_two	neutral
chr1	28678962	28678963	chr1.4032_second_two	neutral
chr1	28678962	28678963	chr1.4032_top_two	neutral
chr1	29210545	29210546	chr1.4081_second_two	activating
chr1	29210545	29210546	chr1.4081_top_two	activating
chr1	29211526	29211527	chr1.4082_second_two	activating
chr1	29211526	29211527	chr1.4082_top_two	activating
chr1	30155567	30155568	chr1.4167_top_two	neutral
chr1	30308846	30308847	chr1.4183_top_two	neutral
chr1	30574517	30574518	chr1.4201_top_two	neutral
chr1	30657681	30657682	chr1.4214_top_two	neutral
chr1	30664235	30664236	chr1.4218_top_two	neutral
chr1	30795928	30795929	chr1.4225_top_two	neutral
chr1	30829049	30829050	chr1.4229_top_two	neutral
chr1	31000774	31000775	chr1.4254_top_two	neutral
chr1	31234703	31234704	chr1.4286_top_two	neutral
chr1	31238884	31238885	chr1.4287_top_two	neutral
chr1	31242000	31242001	chr1.4288_top_two	neutral
chr1	31250660	31250661	chr1.4289_top_two	neutral
chr1	31251559	31251560	chr1.4290_top_two	neutral
chr1	31252569	31252570	chr1.4291_top_two	neutral
chr1	31392242	31392243	chr1.4318_top_two	neutral
chr1	31545427	31545428	chr1.4323_top_two	neutral
chr1	31558124	31558125	chr1.4324_top_two	neutral
chr1	31632865	31632866	chr1.4328_top_two	neutral
chr1	31643851	31643852	chr1.4330_top_two	neutral
chr1	31645287	31645288	chr1.4331_top_two	neutral
chr1	31867712	31867713	chr1.4352_top_two	neutral
chr1	32292800	32292801	chr1.4447_second_two	neutral
chr1	32292800	32292801	chr1.4447_top_two	neutral
chr1	32420495	32420496	chr1.4463_top_two	neutral
chr1	32421806	32421807	chr1.4464_top_two	neutral
chr1	32423604	32423605	chr1.4465_second_two	neutral
chr1	32423604	32423605	chr1.4465_top_two	neutral
chr1	32865659	32865660	chr1.4515_top_two	neutral
chr1	32879701	32879702	chr1.4517_top_two	neutral
chr1	32914782	32914783	chr1.4519_top_two	neutral
chr1	33369825	33369826	chr1.4567_top_two	neutral
chr1	33592976	33592977	chr1.4587_top_two	neutral
chr1	33904162	33904163	chr1.4636_top_two	neutral
chr1	33928261	33928262	chr1.4639_top_two	neutral
chr1	34844726	34844727	chr1.4658_second_two	neutral
chr1	34844726	34844727	chr1.4658_top_two	neutral
chr1	34845587	34845588	chr1.4659_top_two	neutral
chr1	35128864	35128865	chr1.4670_top_two	neutral
chr1	36139875	36139876	chr1.4749_top_two	neutral
chr1	36796307	36796308	chr1.4809_top_two	neutral
chr1	36866905	36866906	chr1.4820_top_two	neutral
chr1	36877683	36877684	chr1.4821_top_two	neutral
chr1	36958385	36958386	chr1.4834_top_two	neutral
chr1	37035861	37035862	chr1.4843_top_two	neutral
chr1	37209500	37209501	chr1.4865_top_two	neutral
chr1	37721661	37721662	chr1.4903_top_two	neutral
chr1	38071041	38071042	chr1.4941_top_two	neutral
chr1	38508347	38508348	chr1.5006_top_two	neutral
chr1	38708320	38708321	chr1.5030_top_two	neutral
chr1	38731380	38731381	chr1.5035_top_two	neutral
chr1	38763709	38763710	chr1.5039_top_two	neutral
chr1	38774679	38774680	chr1.5040_top_two	neutral
chr1	38775879	38775880	chr1.5041_top_two	neutral
chr1	38884334	38884335	chr1.5044_top_two	neutral
chr1	38974210	38974211	chr1.5048_top_two	neutral
chr1	38989414	38989415	chr1.5050_top_two	neutral
chr1	38991899	38991900	chr1.5051_top_two	neutral
chr1	38993167	38993168	chr1.5052_top_two	neutral
chr1	38993545	38993546	chr1.5053_top_two	neutral
chr1	38999767	38999768	chr1.5054_top_two	neutral
chr1	39042048	39042049	chr1.5062_top_two	neutral
chr1	39210407	39210408	chr1.5070_top_two	neutral
chr1	39211576	39211577	chr1.5071_second_two	neutral
chr1	39211576	39211577	chr1.5071_top_two	neutral
chr1	39239364	39239365	chr1.5072_top_two	neutral
chr1	39243447	39243448	chr1.5073_top_two	neutral
chr1	39249424	39249425	chr1.5074_top_two	neutral
chr1	39251724	39251725	chr1.5076_top_two	neutral
chr1	39281836	39281837	chr1.5079_top_two	neutral
chr1	39510639	39510640	chr1.5097_top_two	neutral
chr1	40071995	40071996	chr1.5166_top_two	neutral
chr1	40358563	40358564	chr1.5218_second_two	neutral
chr1	40358563	40358564	chr1.5218_top_two	neutral
chr1	40418630	40418631	chr1.5222_top_two	neutral
chr1	40502472	40502473	chr1.5234_top_two	neutral
chr1	40805500	40805501	chr1.5257_top_two	neutral
chr1	41240114	41240115	chr1.5287_top_two	neutral
chr1	41414679	41414680	chr1.5314_top_two	neutral
chr1	41440810	41440811	chr1.5316_top_two	neutral
chr1	41799132	41799133	chr1.5344_top_two	neutral
chr1	43471753	43471754	chr1.5481_top_two	neutral
chr1	43510712	43510713	chr1.5484_second_two	neutral
chr1	43510712	43510713	chr1.5484_top_two	neutral
chr1	43586208	43586209	chr1.5488_top_two	neutral
chr1	43790637	43790638	chr1.5514_top_two	neutral
chr1	43796060	43796061	chr1.5515_top_two	neutral
chr1	43988722	43988723	chr1.5536_top_two	neutral
chr1	44091120	44091121	chr1.5586_top_two	neutral
chr1	45195086	45195087	chr1.5696_top_two	neutral
chr1	46039870	46039871	chr1.5757_top_two	neutral
chr1	46219338	46219339	chr1.5767_second_two	neutral
chr1	46219338	46219339	chr1.5767_top_two	neutral
chr1	46710778	46710779	chr1.5801_top_two	neutral
chr1	46886174	46886175	chr1.5821_top_two	neutral
chr1	46887649	46887650	chr1.5822_top_two	neutral
chr1	46953766	46953767	chr1.5839_top_two	neutral
chr1	46992853	46992854	chr1.5852_top_two	neutral
chr1	47001762	47001763	chr1.5857_top_two	neutral
chr1	47658644	47658645	chr1.5896_top_two	neutral
chr1	47660192	47660193	chr1.5897_top_two	neutral
chr1	47677753	47677754	chr1.5898_top_two	neutral
chr1	47679118	47679119	chr1.5899_top_two	neutral
chr1	47707488	47707489	chr1.5905_top_two	neutral
chr1	47914682	47914683	chr1.5926_top_two	neutral
chr1	51442260	51442261	chr1.6033_top_two	neutral
chr1	51444689	51444690	chr1.6035_top_two	neutral
chr1	51537978	51537979	chr1.6036_top_two	neutral
chr1	51750328	51750329	chr1.6044_top_two	neutral
chr1	52362711	52362712	chr1.6091_top_two	neutral
chr1	53079756	53079757	chr1.6118_top_two	neutral
chr1	53140664	53140665	chr1.6123_second_two	neutral
chr1	53140664	53140665	chr1.6123_top_two	neutral
chr1	53168850	53168851	chr1.6127_top_two	neutral
chr1	53858290	53858291	chr1.6211_top_two	neutral
chr1	53916108	53916109	chr1.6216_top_two	neutral
chr1	54226375	54226376	chr1.6283_top_two	neutral
chr1	54929227	54929228	chr1.6367_top_two	neutral
chr1	54930484	54930485	chr1.6368_top_two	neutral
chr1	55487945	55487946	chr1.6436_top_two	neutral
chr1	55741160	55741161	chr1.6460_top_two	neutral
chr1	55741925	55741926	chr1.6461_top_two	neutral
chr1	55940089	55940090	chr1.6468_top_two	neutral
chr1	62054542	62054543	chr1.6623_top_two	neutral
chr1	64140275	64140276	chr1.6677_top_two	neutral
chr1	65549197	65549198	chr1.6717_top_two	neutral
chr1	65701767	65701768	chr1.6730_top_two	neutral
chr1	66153632	66153633	chr1.6753_top_two	neutral
chr1	67897653	67897654	chr1.6797_top_two	neutral
chr1	67898070	67898071	chr1.6798_top_two	neutral
chr1	67945105	67945106	chr1.6799_second_two	neutral
chr1	67945105	67945106	chr1.6799_top_two	neutral
chr1	68005291	68005292	chr1.6806_top_two	neutral
chr1	68036279	68036280	chr1.6810_top_two	neutral
chr1	68055496	68055497	chr1.6811_top_two	neutral
chr1	68112363	68112364	chr1.6812_top_two	neutral
chr1	68148539	68148540	chr1.6815_second_two	neutral
chr1	68148539	68148540	chr1.6815_top_two	neutral
chr1	68160960	68160961	chr1.6819_top_two	neutral
chr1	70005933	70005934	chr1.6854_top_two	neutral
chr1	70017470	70017471	chr1.6855_top_two	neutral
chr1	75237803	75237804	chr1.6903_top_two	neutral
chr1	76138551	76138552	chr1.6919_top_two	neutral
chr1	85085246	85085247	chr1.6999_top_two	neutral
chr1	85685952	85685953	chr1.7021_second_two	neutral
chr1	85685952	85685953	chr1.7021_top_two	neutral
chr1	85690928	85690929	chr1.7023_second_two	activating
chr1	85690928	85690929	chr1.7023_top_two	neutral
chr1	85710637	85710638	chr1.7024_top_two	neutral
chr1	86078833	86078834	chr1.7036_top_two	neutral
chr1	86095004	86095005	chr1.7037_top_two	neutral
chr1	86926876	86926877	chr1.7045_top_two	neutral
chr1	86927426	86927427	chr1.7046_top_two	neutral
chr1	87230934	87230935	chr1.7055_top_two	neutral
chr1	87240173	87240174	chr1.7056_top_two	neutral
chr1	87241308	87241309	chr1.7057_top_two	neutral
chr1	87258105	87258106	chr1.7060_top_two	neutral
chr1	87258903	87258904	chr1.7061_top_two	neutral
chr1	87901370	87901371	chr1.7083_top_two	neutral
chr1	88252726	88252727	chr1.7089_top_two	neutral
chr1	88292494	88292495	chr1.7090_top_two	neutral
chr1	90404012	90404013	chr1.7144_top_two	neutral
chr1	90441302	90441303	chr1.7150_top_two	neutral
chr1	91023879	91023880	chr1.7158_top_two	neutral
chr1	91631852	91631853	chr1.7182_top_two	neutral
chr1	92021890	92021891	chr1.7195_top_two	neutral
chr1	92044484	92044485	chr1.7197_top_two	neutral
chr1	92056946	92056947	chr1.7199_top_two	neutral
chr1	93270475	93270476	chr1.7246_top_two	neutral
chr1	93456596	93456597	chr1.7262_top_two	neutral
chr1	93499463	93499464	chr1.7267_top_two	neutral
chr1	93508123	93508124	chr1.7268_top_two	neutral
chr1	95550325	95550326	chr1.7351_top_two	activating
chr1	95551076	95551077	chr1.7352_top_two	activating
chr1	95552810	95552811	chr1.7353_top_two	activating
chr1	95559040	95559041	chr1.7354_top_two	neutral
chr1	95560651	95560652	chr1.7355_top_two	neutral
chr1	95576747	95576748	chr1.7357_top_two	neutral
chr1	95579409	95579410	chr1.7358_top_two	activating
chr1	95581399	95581400	chr1.7359_top_two	activating
chr1	100234191	100234192	chr1.7395_top_two	neutral
chr1	100237333	100237334	chr1.7396_top_two	neutral
chr1	100274480	100274481	chr1.7398_top_two	neutral
chr1	100808244	100808245	chr1.7414_top_two	neutral
chr1	101251417	101251418	chr1.7427_top_two	neutral
chr1	101252652	101252653	chr1.7428_top_two	neutral
chr1	101585079	101585080	chr1.7440_top_two	neutral
chr1	101594107	101594108	chr1.7441_top_two	neutral
chr1	101723650	101723651	chr1.7444_top_two	neutral
chr1	101749261	101749262	chr1.7445_top_two	neutral
chr1	108622444	108622445	chr1.7467_top_two	neutral
chr1	109076534	109076535	chr1.7484_top_two	activating
chr1	109622307	109622308	chr1.7509_top_two	neutral
chr1	110329384	110329385	chr1.7615_top_two	neutral
chr1	110333575	110333576	chr1.7617_top_two	neutral
chr1	110337049	110337050	chr1.7620_second_two	neutral
chr1	110337049	110337050	chr1.7620_top_two	neutral
chr1	110361176	110361177	chr1.7626_top_two	neutral
chr1	110365010	110365011	chr1.7628_top_two	neutral
chr1	110366583	110366584	chr1.7629_top_two	neutral
chr1	110431971	110431972	chr1.7635_top_two	neutral
chr1	110441626	110441627	chr1.7639_top_two	neutral
chr1	110444514	110444515	chr1.7640_second_two	neutral
chr1	110444514	110444515	chr1.7640_top_two	neutral
chr1	110522433	110522434	chr1.7649_top_two	neutral
chr1	111401012	111401013	chr1.7751_top_two	neutral
chr1	111459681	111459682	chr1.7757_top_two	neutral
chr1	111644817	111644818	chr1.7763_top_two	neutral
chr1	112010627	112010628	chr1.7789_second_two	neutral
chr1	112010627	112010628	chr1.7789_top_two	neutral
chr1	113423738	113423739	chr1.7869_top_two	neutral
chr1	113436527	113436528	chr1.7872_second_two	neutral
chr1	113436527	113436528	chr1.7872_top_two	neutral
chr1	113446819	113446820	chr1.7873_top_two	neutral
chr1	113683598	113683599	chr1.7885_top_two	activating
chr1	113684452	113684453	chr1.7886_top_two	neutral
chr1	113689580	113689581	chr1.7887_top_two	neutral
chr1	113753096	113753097	chr1.7889_top_two	neutral
chr1	113931377	113931378	chr1.7895_top_two	neutral
chr1	114235859	114235860	chr1.7903_top_two	neutral
chr1	114621025	114621026	chr1.7922_top_two	neutral
chr1	114623408	114623409	chr1.7923_second_two	neutral
chr1	114623408	114623409	chr1.7923_top_two	neutral
chr1	114922825	114922826	chr1.7939_second_two	neutral
chr1	114922825	114922826	chr1.7939_top_two	neutral
chr1	114931190	114931191	chr1.7942_second_two	neutral
chr1	114931190	114931191	chr1.7942_top_two	neutral
chr1	115055745	115055746	chr1.7948_top_two	neutral
chr1	115722241	115722242	chr1.7966_top_two	neutral
chr1	116138539	116138540	chr1.7978_top_two	neutral
chr1	116681855	116681856	chr1.8009_top_two	neutral
chr1	116963232	116963233	chr1.8027_top_two	neutral
chr1	117045808	117045809	chr1.8038_top_two	neutral
chr1	117047053	117047054	chr1.8039_top_two	activating
chr1	117222299	117222300	chr1.8050_top_two	neutral
chr1	117225368	117225369	chr1.8051_top_two	neutral
chr1	117230219	117230220	chr1.8052_top_two	activating
chr1	117280105	117280106	chr1.8056_top_two	neutral
chr1	117369535	117369536	chr1.8064_top_two	neutral
chr1	117370012	117370013	chr1.8065_top_two	neutral
chr1	117388888	117388889	chr1.8066_top_two	neutral
chr1	117424768	117424769	chr1.8070_top_two	neutral
chr1	117882752	117882753	chr1.8091_top_two	neutral
chr1	118181457	118181458	chr1.8114_top_two	neutral
chr1	118197935	118197936	chr1.8116_top_two	neutral
chr1	118202634	118202635	chr1.8118_top_two	neutral
chr1	118217388	118217389	chr1.8122_top_two	neutral
chr1	118238659	118238660	chr1.8124_top_two	neutral
chr1	118251231	118251232	chr1.8127_top_two	neutral
chr1	120125640	120125641	chr1.8172_top_two	neutral
chr1	120402371	120402372	chr1.8191_top_two	neutral
chr1	120417000	120417001	chr1.8194_top_two	neutral
chr1	145395738	145395739	chr1.8256_top_two	neutral
chr1	145427642	145427643	chr1.8266_top_two	neutral
chr1	149294508	149294509	chr1.8380_top_two	neutral
chr1	149362359	149362360	chr1.8382_top_two	neutral
chr1	150138265	150138266	chr1.8429_top_two	neutral
chr1	150159211	150159212	chr1.8432_top_two	neutral
chr1	150518236	150518237	chr1.8461_top_two	neutral
chr1	150949777	150949778	chr1.8492_second_two	activating
chr1	150949777	150949778	chr1.8492_top_two	activating
chr1	150952052	150952053	chr1.8493_top_two	neutral
chr1	151168968	151168969	chr1.8529_top_two	neutral
chr1	151569093	151569094	chr1.8572_top_two	activating
chr1	151712386	151712387	chr1.8584_top_two	neutral
chr1	151918382	151918383	chr1.8614_top_two	neutral
chr1	152043776	152043777	chr1.8631_top_two	neutral
chr1	152467764	152467765	chr1.8644_top_two	neutral
chr1	152626707	152626708	chr1.8649_top_two	neutral
chr1	152843850	152843851	chr1.8653_top_two	neutral
chr1	153031987	153031988	chr1.8657_top_two	neutral
chr1	153366712	153366713	chr1.8675_top_two	neutral
chr1	153405871	153405872	chr1.8680_top_two	neutral
chr1	153407623	153407624	chr1.8681_top_two	activating
chr1	153504868	153504869	chr1.8692_top_two	neutral
chr1	154327177	154327178	chr1.8788_top_two	neutral
chr1	154357358	154357359	chr1.8790_top_two	neutral
chr1	154358203	154358204	chr1.8791_top_two	neutral
chr1	154359271	154359272	chr1.8792_top_two	neutral
chr1	154601838	154601839	chr1.8819_second_two	neutral
chr1	154601838	154601839	chr1.8819_top_two	neutral
chr1	154856595	154856596	chr1.8850_top_two	neutral
chr1	154858961	154858962	chr1.8851_top_two	neutral
chr1	154968346	154968347	chr1.8868_top_two	neutral
chr1	155140265	155140266	chr1.8911_top_two	neutral
chr1	156368402	156368403	chr1.9068_top_two	neutral
chr1	156430507	156430508	chr1.9085_top_two	neutral
chr1	156472768	156472769	chr1.9099_top_two	neutral
chr1	156475064	156475065	chr1.9100_top_two	neutral
chr1	156572622	156572623	chr1.9113_top_two	neutral
chr1	156586431	156586432	chr1.9116_top_two	neutral
chr1	156633231	156633232	chr1.9134_second_two	neutral
chr1	156633231	156633232	chr1.9134_top_two	neutral
chr1	156664132	156664133	chr1.9147_second_two	neutral
chr1	156664132	156664133	chr1.9147_top_two	neutral
chr1	156860043	156860044	chr1.9195_top_two	neutral
chr1	157163648	157163649	chr1.9241_top_two	neutral
chr1	157197730	157197731	chr1.9244_top_two	neutral
chr1	157232412	157232413	chr1.9246_top_two	neutral
chr1	157243545	157243546	chr1.9248_top_two	neutral
chr1	157244725	157244726	chr1.9249_top_two	neutral
chr1	157260264	157260265	chr1.9252_top_two	neutral
chr1	157295198	157295199	chr1.9254_top_two	neutral
chr1	157337172	157337173	chr1.9257_top_two	neutral
chr1	158086566	158086567	chr1.9283_top_two	neutral
chr1	158119568	158119569	chr1.9289_top_two	neutral
chr1	158659074	158659075	chr1.9295_top_two	activating
chr1	158661885	158661886	chr1.9296_top_two	activating
chr1	158769689	158769690	chr1.9299_top_two	neutral
chr1	159236797	159236798	chr1.9320_top_two	neutral
chr1	159760269	159760270	chr1.9322_top_two	activating
chr1	159787579	159787580	chr1.9325_top_two	neutral
chr1	159791455	159791456	chr1.9326_top_two	neutral
chr1	160332327	160332328	chr1.9393_top_two	neutral
chr1	160333117	160333118	chr1.9394_top_two	neutral
chr1	160430734	160430735	chr1.9416_top_two	neutral
chr1	160628366	160628367	chr1.9428_top_two	neutral
chr1	160635642	160635643	chr1.9429_top_two	neutral
chr1	160959819	160959820	chr1.9450_top_two	neutral
chr1	161359873	161359874	chr1.9507_top_two	neutral
chr1	161457243	161457244	chr1.9513_second_two	neutral
chr1	161457243	161457244	chr1.9513_top_two	neutral
chr1	161472956	161472957	chr1.9514_second_two	neutral
chr1	161472956	161472957	chr1.9514_top_two	activating
chr1	161591422	161591423	chr1.9538_second_two	neutral
chr1	161591422	161591423	chr1.9538_top_two	neutral
chr1	161700215	161700216	chr1.9549_top_two	neutral
chr1	162025966	162025967	chr1.9569_top_two	neutral
chr1	162359943	162359944	chr1.9583_top_two	neutral
chr1	162361905	162361906	chr1.9584_top_two	neutral
chr1	162391251	162391252	chr1.9588_top_two	neutral
chr1	166312310	166312311	chr1.9672_top_two	neutral
chr1	166554453	166554454	chr1.9679_top_two	neutral
chr1	166668207	166668208	chr1.9682_top_two	neutral
chr1	166670069	166670070	chr1.9683_top_two	neutral
chr1	166674857	166674858	chr1.9684_top_two	neutral
chr1	167586924	167586925	chr1.9736_second_two	neutral
chr1	167586924	167586925	chr1.9736_top_two	neutral
chr1	168188131	168188132	chr1.9777_top_two	neutral
chr1	168368381	168368382	chr1.9799_top_two	neutral
chr1	168572919	168572920	chr1.9808_top_two	neutral
chr1	169477870	169477871	chr1.9830_top_two	neutral
chr1	172606893	172606894	chr1.9882_top_two	neutral
chr1	173238757	173238758	chr1.9895_top_two	neutral
chr1	173272574	173272575	chr1.9896_top_two	neutral
chr1	173299704	173299705	chr1.9897_top_two	neutral
chr1	173324562	173324563	chr1.9898_top_two	neutral
chr1	173362481	173362482	chr1.9899_top_two	neutral
chr1	173640326	173640327	chr1.9913_second_two	neutral
chr1	173640326	173640327	chr1.9913_top_two	neutral
chr1	173641911	173641912	chr1.9914_top_two	neutral
chr1	178984689	178984690	chr1.10032_top_two	neutral
chr1	178986340	178986341	chr1.10033_top_two	neutral
chr1	178987198	178987199	chr1.10034_top_two	neutral
chr1	179261716	179261717	chr1.10050_top_two	neutral
chr1	180551009	180551010	chr1.10125_top_two	neutral
chr1	180555052	180555053	chr1.10126_top_two	neutral
chr1	180572574	180572575	chr1.10128_top_two	neutral
chr1	180579025	180579026	chr1.10129_top_two	neutral
chr1	180579791	180579792	chr1.10130_top_two	activating
chr1	180580615	180580616	chr1.10131_top_two	neutral
chr1	181099192	181099193	chr1.10175_top_two	neutral
chr1	181110837	181110838	chr1.10177_top_two	neutral
chr1	181111734	181111735	chr1.10178_top_two	neutral
chr1	181122268	181122269	chr1.10179_top_two	neutral
chr1	181863251	181863252	chr1.10199_top_two	neutral
chr1	181863823	181863824	chr1.10200_top_two	neutral
chr1	181875316	181875317	chr1.10201_top_two	neutral
chr1	182299622	182299623	chr1.10226_second_two	neutral
chr1	182299622	182299623	chr1.10226_top_two	neutral
chr1	182307360	182307361	chr1.10229_second_two	activating
chr1	182307360	182307361	chr1.10229_top_two	activating
chr1	182308312	182308313	chr1.10230_second_two	activating
chr1	182308312	182308313	chr1.10230_top_two	activating
chr1	182332162	182332163	chr1.10232_top_two	neutral
chr1	184737755	184737756	chr1.10313_second_two	neutral
chr1	184737755	184737756	chr1.10313_top_two	neutral
chr1	184740569	184740570	chr1.10314_top_two	neutral
chr1	186164698	186164699	chr1.10348_top_two	neutral
chr1	186257660	186257661	chr1.10350_top_two	neutral
chr1	187043995	187043996	chr1.10358_top_two	neutral
chr1	192093001	192093002	chr1.10367_top_two	neutral
chr1	192946632	192946633	chr1.10378_top_two	neutral
chr1	192955391	192955392	chr1.10379_top_two	neutral
chr1	193082606	193082607	chr1.10386_top_two	neutral
chr1	193083247	193083248	chr1.10387_top_two	neutral
chr1	193084999	193085000	chr1.10388_top_two	neutral
chr1	195868193	195868194	chr1.10402_top_two	neutral
chr1	195870080	195870081	chr1.10404_top_two	neutral
chr1	196987161	196987162	chr1.10415_top_two	neutral
chr1	198048863	198048864	chr1.10438_top_two	neutral
chr1	198526257	198526258	chr1.10447_top_two	neutral
chr1	198574325	198574326	chr1.10449_top_two	neutral
chr1	198603023	198603024	chr1.10450_top_two	activating
chr1	200195529	200195530	chr1.10468_top_two	neutral
chr1	200678074	200678075	chr1.10488_top_two	neutral
chr1	201521130	201521131	chr1.10613_top_two	neutral
chr1	201536370	201536371	chr1.10615_top_two	neutral
chr1	201540394	201540395	chr1.10616_top_two	neutral
chr1	201547638	201547639	chr1.10617_second_two	neutral
chr1	201547638	201547639	chr1.10617_top_two	neutral
chr1	201551869	201551870	chr1.10618_top_two	neutral
chr1	201563998	201563999	chr1.10621_top_two	neutral
chr1	201574435	201574436	chr1.10627_top_two	neutral
chr1	202045330	202045331	chr1.10696_top_two	activating
chr1	202046103	202046104	chr1.10697_top_two	neutral
chr1	202087269	202087270	chr1.10702_second_two	neutral
chr1	202087269	202087270	chr1.10702_top_two	neutral
chr1	202088193	202088194	chr1.10703_top_two	neutral
chr1	202133836	202133837	chr1.10711_top_two	neutral
chr1	202313073	202313074	chr1.10748_top_two	neutral
chr1	202938281	202938282	chr1.10801_top_two	neutral
chr1	202975005	202975006	chr1.10803_second_two	neutral
chr1	202975005	202975006	chr1.10803_top_two	activating
chr1	203281110	203281111	chr1.10869_top_two	activating
