chrom	start	end	region_id	values
chr1	43938325	43938326	peak_785	activating
chr1	43941819	43941820	peak_1094	activating
chr1	43949692	43949693	random_250	neutral
chr1	44385009	44385010	random_251	neutral
chr1	44395392	44395393	peak_4379	activating
chr1	44449065	44449066	random_252	neutral
chr1	44695720	44695721	random_253	neutral
chr1	44698887	44698888	random_254	neutral
chr1	44879387	44879388	random_255	neutral
chr1	45084223	45084224	random_256	neutral
chr1	45210998	45210999	random_257	neutral
chr1	45273516	45273517	peak_293	activating
chr1	45596122	45596123	random_258	neutral
chr1	45672616	45672617	random_259	neutral
chr1	45692306	45692307	random_260	neutral
chr1	45732217	45732218	peak_2191	activating
chr1	45763471	45763472	peak_1619	activating
chr1	46096329	46096330	random_261	neutral
chr1	46100053	46100054	random_262	neutral
chr1	46265120	46265121	random_263	neutral
chr1	46337930	46337931	peak_5043	activating
chr1	46527985	46527986	random_264	neutral
chr1	46581889	46581890	random_265	neutral
chr1	46926029	46926030	random_266	neutral
chr1	46932777	46932778	random_267	neutral
chr1	46985638	46985639	random_268	neutral
chr1	47031787	47031788	random_269	neutral
chr1	47194308	47194309	peak_3602	activating
chr1	47339609	47339610	random_270	neutral
chr1	47474815	47474816	random_271	neutral
chr1	47524860	47524861	random_272	neutral
chr1	47591340	47591341	random_273	neutral
chr1	47693297	47693298	random_274	neutral
chr1	47844389	47844390	random_275	neutral
chr1	48137162	48137163	peak_3080	activating
chr1	48198370	48198371	peak_500	activating
chr1	48306625	48306626	random_276	neutral
chr1	48318145	48318146	random_277	neutral
chr1	48388782	48388783	random_278	neutral
chr1	48451632	48451633	random_279	neutral
chr1	48567251	48567252	random_280	neutral
chr1	48725070	48725071	random_281	neutral
chr1	48793795	48793796	random_282	neutral
chr1	48884762	48884763	random_283	neutral
chr1	48952079	48952080	random_284	neutral
chr1	48962677	48962678	random_285	neutral
chr1	49042235	49042236	random_286	neutral
chr1	49291231	49291232	random_287	neutral
chr1	49435668	49435669	random_288	neutral
chr1	49435982	49435983	peak_3722	activating
chr1	49516250	49516251	random_289	neutral
chr1	49823039	49823040	random_290	neutral
chr1	49955948	49955949	random_291	neutral
chr1	50304885	50304886	random_292	neutral
chr1	50464666	50464667	random_293	neutral
chr1	50472721	50472722	random_294	neutral
chr1	50697316	50697317	random_295	neutral
chr1	50712831	50712832	peak_706	activating
chr1	50738206	50738207	random_296	neutral
chr1	51008024	51008025	random_297	neutral
chr1	51069427	51069428	peak_1392	activating
chr1	51376171	51376172	peak_3171	activating
chr1	51858838	51858839	random_298	neutral
chr1	52115846	52115847	random_299	neutral
chr1	52208331	52208332	random_300	neutral
chr1	52328058	52328059	random_301	neutral
chr1	52585902	52585903	random_302	neutral
chr1	52611905	52611906	random_303	neutral
chr1	52819708	52819709	random_304	neutral
chr1	52948993	52948994	random_305	neutral
chr1	53037269	53037270	random_306	neutral
chr1	53099893	53099894	random_307	neutral
chr1	53187149	53187150	random_308	neutral
chr1	53190673	53190674	random_309	neutral
chr1	53235560	53235561	random_310	neutral
chr1	53371142	53371143	random_311	neutral
chr1	53462409	53462410	random_312	neutral
chr1	53551118	53551119	random_313	neutral
chr1	53681347	53681348	random_314	neutral
chr1	53681683	53681684	random_315	neutral
chr1	53793679	53793680	random_316	neutral
chr1	54032149	54032150	random_317	neutral
chr1	54346698	54346699	random_318	neutral
chr1	54504116	54504117	random_319	neutral
chr1	54736727	54736728	random_320	neutral
chr1	54772639	54772640	random_321	neutral
chr1	54974157	54974158	random_322	neutral
chr1	55100430	55100431	random_323	neutral
chr1	55148245	55148246	random_324	neutral
chr1	55335027	55335028	peak_1551	activating
chr1	55351568	55351569	random_325	neutral
chr1	55572688	55572689	random_326	neutral
chr1	55699273	55699274	peak_3609	activating
chr1	55753025	55753026	peak_4428	activating
chr1	55799437	55799438	peak_2183	activating
chr1	55885415	55885416	random_327	neutral
chr1	55898979	55898980	random_328	neutral
chr1	56005386	56005387	random_329	neutral
chr1	56038972	56038973	peak_1779	activating
chr1	56083366	56083367	random_330	neutral
chr1	56104260	56104261	random_331	neutral
chr1	56109798	56109799	random_332	neutral
chr1	56184623	56184624	peak_4462	activating
chr1	56647596	56647597	random_333	neutral
chr1	56880672	56880673	peak_4157	activating
chr1	57154317	57154318	peak_554	activating
chr1	57221796	57221797	peak_2276	activating
chr1	57644318	57644319	random_334	neutral
chr1	57725245	57725246	random_335	neutral
chr1	58140549	58140550	peak_4768	activating
chr1	58271842	58271843	random_336	neutral
chr1	58274031	58274032	random_337	neutral
chr1	58326963	58326964	random_338	neutral
chr1	58585703	58585704	peak_4176	activating
chr1	58672678	58672679	peak_2798	activating
chr1	58861229	58861230	peak_1581	activating
chr1	59031052	59031053	random_339	neutral
chr1	59193214	59193215	peak_2788	activating
chr1	59221419	59221420	peak_3775	activating
chr1	59240118	59240119	random_340	neutral
chr1	59260800	59260801	random_341	neutral
chr1	59609042	59609043	peak_2355	activating
chr1	59715528	59715529	random_342	neutral
chr1	59796832	59796833	random_343	neutral
chr1	59856207	59856208	peak_1312	activating
chr1	60672427	60672428	random_344	neutral
chr1	60726641	60726642	random_345	neutral
chr1	60763447	60763448	random_346	neutral
chr1	60790934	60790935	random_347	neutral
chr1	60796965	60796966	random_348	neutral
chr1	60831705	60831706	random_349	neutral
chr1	61033337	61033338	random_350	neutral
chr1	61039651	61039652	peak_4510	activating
chr1	61200462	61200463	random_351	neutral
chr1	61206410	61206411	random_352	neutral
chr1	61510984	61510985	random_353	neutral
chr1	61921304	61921305	peak_5111	activating
chr1	62125560	62125561	random_354	neutral
chr1	62132276	62132277	random_355	neutral
chr1	62339466	62339467	peak_4150	activating
chr1	62432572	62432573	peak_4491	activating
chr1	62482784	62482785	random_356	neutral
chr1	62487458	62487459	random_357	neutral
chr1	62537756	62537757	random_358	neutral
chr1	62610345	62610346	random_359	neutral
chr1	62642759	62642760	random_360	neutral
chr1	62750885	62750886	random_361	neutral
chr1	62929248	62929249	random_362	neutral
chr1	63014879	63014880	random_363	neutral
chr1	63155420	63155421	random_364	neutral
chr1	63155421	63155422	peak_751	activating
chr1	63213742	63213743	random_365	neutral
chr1	63460703	63460704	random_366	neutral
chr1	63673551	63673552	random_367	neutral
chr1	64196909	64196910	random_368	neutral
chr1	64346664	64346665	random_369	neutral
chr1	64472577	64472578	peak_2530	activating
chr1	64477291	64477292	random_370	neutral
chr1	64650067	64650068	random_371	neutral
chr1	64965906	64965907	random_372	neutral
chr1	65061633	65061634	random_373	neutral
chr1	65163514	65163515	random_374	neutral
chr1	65687934	65687935	peak_2433	activating
chr1	65803838	65803839	random_375	neutral
chr1	65843963	65843964	random_376	neutral
chr1	65895609	65895610	peak_3986	activating
chr1	65946582	65946583	random_377	neutral
chr1	66240306	66240307	random_378	neutral
chr1	66477358	66477359	random_379	neutral
chr1	66478242	66478243	random_380	neutral
chr1	66507587	66507588	random_381	neutral
chr1	66710272	66710273	random_382	neutral
chr1	66928104	66928105	peak_2991	activating
chr1	67030133	67030134	peak_801	activating
chr1	67385880	67385881	random_383	neutral
chr1	67410501	67410502	peak_3765	activating
chr1	67414990	67414991	random_384	neutral
chr1	67628764	67628765	peak_2033	activating
chr1	67827818	67827819	random_385	neutral
chr1	68000493	68000494	peak_1792	activating
chr1	68102287	68102288	random_386	neutral
chr1	68137319	68137320	random_387	neutral
chr1	68152561	68152562	peak_4750	activating
chr1	68355982	68355983	peak_1361	activating
chr1	68474523	68474524	random_388	neutral
chr1	68497818	68497819	random_389	neutral
chr1	68631541	68631542	random_390	neutral
chr1	68663715	68663716	peak_5206	activating
chr1	68735532	68735533	peak_3546	activating
chr1	68749718	68749719	random_391	neutral
chr1	68967860	68967861	random_392	neutral
chr1	69265971	69265972	peak_3612	activating
chr1	69365960	69365961	random_393	neutral
chr1	69511205	69511206	random_394	neutral
chr1	69521134	69521135	peak_1099	activating
chr1	69717280	69717281	random_395	neutral
chr1	69749982	69749983	random_396	neutral
chr1	69826070	69826071	random_397	neutral
chr1	70017532	70017533	peak_3375	activating
chr1	70123174	70123175	random_398	neutral
chr1	70131835	70131836	random_399	neutral
chr1	70156510	70156511	random_400	neutral
chr1	70442735	70442736	peak_3387	activating
chr1	70513975	70513976	random_401	neutral
chr1	70570331	70570332	random_402	neutral
chr1	70622487	70622488	peak_251	activating
chr1	70645608	70645609	random_403	neutral
chr1	70736988	70736989	random_404	neutral
chr1	70970432	70970433	random_405	neutral
chr1	70994387	70994388	random_406	neutral
chr1	71155120	71155121	random_407	neutral
chr1	71634110	71634111	random_408	neutral
chr1	71655152	71655153	random_409	neutral
chr1	71834308	71834309	random_410	neutral
chr1	71856545	71856546	random_411	neutral
chr1	72223229	72223230	random_412	neutral
chr1	72265280	72265281	random_413	neutral
chr1	72365508	72365509	random_414	neutral
chr1	72466730	72466731	peak_599	activating
chr1	72805225	72805226	random_415	neutral
chr1	73040370	73040371	random_416	neutral
chr1	73101630	73101631	random_417	neutral
chr1	73363052	73363053	random_418	neutral
chr1	73528648	73528649	random_419	neutral
chr1	73588070	73588071	random_420	neutral
chr1	73597059	73597060	random_421	neutral
chr1	74044858	74044859	random_422	neutral
chr1	74230013	74230014	random_423	neutral
chr1	74251654	74251655	random_424	neutral
chr1	74462518	74462519	random_425	neutral
chr1	74488370	74488371	random_426	neutral
chr1	74535070	74535071	random_427	neutral
chr1	74557311	74557312	random_428	neutral
chr1	74837298	74837299	random_429	neutral
chr1	74837615	74837616	random_430	neutral
chr1	74961530	74961531	random_431	neutral
chr1	75001285	75001286	random_432	neutral
chr1	75103626	75103627	random_433	neutral
chr1	75138897	75138898	random_434	neutral
chr1	75174377	75174378	random_435	neutral
chr1	75182021	75182022	peak_1668	activating
chr1	75251531	75251532	random_436	neutral
chr1	75392729	75392730	random_437	neutral
chr1	75445662	75445663	random_438	neutral
chr1	75523483	75523484	random_439	neutral
chr1	75843046	75843047	random_440	neutral
chr1	75971346	75971347	random_441	neutral
chr1	75991948	75991949	peak_2997	activating
chr1	76067725	76067726	random_442	neutral
chr1	76356835	76356836	random_443	neutral
chr1	76534480	76534481	peak_3939	activating
chr1	76570850	76570851	random_444	neutral
chr1	76680849	76680850	random_445	neutral
chr1	76741727	76741728	random_446	neutral
chr1	76767309	76767310	random_447	neutral
chr1	77415261	77415262	peak_3471	activating
chr1	77457364	77457365	random_448	neutral
chr1	77539255	77539256	random_449	neutral
chr1	78072020	78072021	random_450	neutral
chr1	78242388	78242389	random_451	neutral
chr1	78414133	78414134	random_452	neutral
chr1	78516136	78516137	random_453	neutral
chr1	78527618	78527619	random_454	neutral
chr1	79185979	79185980	random_455	neutral
chr1	79479403	79479404	random_456	neutral
chr1	79872685	79872686	random_457	neutral
chr1	79946147	79946148	random_458	neutral
chr1	80271785	80271786	random_459	neutral
chr1	80800020	80800021	random_460	neutral
chr1	80921982	80921983	random_461	neutral
chr1	81940934	81940935	random_462	neutral
chr1	82053647	82053648	random_463	neutral
chr1	82145068	82145069	random_464	neutral
chr1	82528261	82528262	peak_3893	activating
chr1	82553254	82553255	random_465	neutral
chr1	82718282	82718283	random_466	neutral
chr1	82907009	82907010	random_467	neutral
chr1	83017053	83017054	random_468	neutral
chr1	83252753	83252754	random_469	neutral
chr1	83302620	83302621	random_470	neutral
chr1	83364262	83364263	random_471	neutral
chr1	83537603	83537604	random_472	neutral
chr1	83614137	83614138	random_473	neutral
chr1	83666144	83666145	random_474	neutral
chr1	83962780	83962781	random_475	neutral
chr1	83963772	83963773	random_476	neutral
chr1	84026466	84026467	random_477	neutral
chr1	84207236	84207237	peak_2298	activating
chr1	84500239	84500240	random_478	neutral
chr1	84672641	84672642	random_479	neutral
chr1	84680756	84680757	random_480	neutral
chr1	84842987	84842988	random_481	neutral
chr1	84913460	84913461	random_482	neutral
chr1	85005200	85005201	random_483	neutral
chr1	85051604	85051605	peak_1258	activating
chr1	85264926	85264927	random_484	neutral
chr1	85291695	85291696	random_485	neutral
chr1	85320233	85320234	peak_741	activating
chr1	85503796	85503797	random_486	neutral
chr1	85564904	85564905	random_487	neutral
chr1	85680212	85680213	random_488	neutral
chr1	85794833	85794834	peak_875	activating
chr1	85911004	85911005	random_489	neutral
chr1	85993609	85993610	random_490	neutral
chr1	86300716	86300717	random_491	neutral
chr1	86426755	86426756	random_492	neutral
chr1	86793430	86793431	random_493	neutral
chr1	86800152	86800153	random_494	neutral
chr1	87701720	87701721	random_495	neutral
chr1	88182090	88182091	random_496	neutral
chr1	88305645	88305646	random_497	neutral
chr1	88335704	88335705	random_498	neutral
chr1	88449257	88449258	random_499	neutral
chr1	88491936	88491937	random_500	neutral
chr1	88501484	88501485	peak_105	activating
chr1	88536010	88536011	random_501	neutral
chr1	88641581	88641582	peak_805	activating
chr1	88667561	88667562	random_502	neutral
chr1	88754368	88754369	random_503	neutral
chr1	88777828	88777829	peak_2318	activating
chr1	88793495	88793496	peak_662	activating
chr1	88891821	88891822	random_504	neutral
chr1	88969756	88969757	random_505	neutral
chr1	88994678	88994679	peak_2929	activating
chr1	89122570	89122571	random_506	neutral
chr1	89156646	89156647	random_507	neutral
chr1	89158978	89158979	random_508	neutral
chr1	89267733	89267734	peak_1140	activating
