chrom	start	end	region_id	values
chr1	28196057	28196058	rand_tiled_nonactive_84	neutral
chr1	28211006	28211007	hidraDriver_72	activating
chr1	28217352	28217353	rand_tiled_nonactive_85	neutral
chr1	28415350	28415351	rand_tiled_nonactive_87	neutral
chr1	28574842	28574843	rand_tiled_nonactive_90	neutral
chr1	28832467	28832468	hidraDriver_77	activating
chr1	28837401	28837402	rand_tiled_nonactive_92	neutral
chr1	28837577	28837578	rand_tiled_nonactive_94	neutral
chr1	28905435	28905436	rand_tiled_nonactive_96	neutral
chr1	31216666	31216667	hidraDriver_78	activating
chr1	31218498	31218499	rand_tiled_nonactive_98	neutral
chr1	32409222	32409223	rand_tiled_nonactive_103	neutral
chr1	32666936	32666937	hidraDriver_84	activating
chr1	32803187	32803188	hidraDriver_87	activating
chr1	33283075	33283076	hidraDriver_89	activating
chr1	33458358	33458359	hidraDriver_91	activating
chr1	36616597	36616598	rand_tiled_nonactive_109	neutral
chr1	40619430	40619431	rand_tiled_nonactive_118	neutral
chr1	40851536	40851537	hidraDriver_111	activating
chr1	40997081	40997082	rand_tiled_nonactive_119	neutral
chr1	42193743	42193744	rand_tiled_nonactive_121	neutral
chr1	42217161	42217162	rand_tiled_nonactive_122	neutral
chr1	42384808	42384809	rand_tiled_nonactive_124	neutral
chr1	43312022	43312023	rand_tiled_nonactive_125	neutral
chr1	43397625	43397626	rand_tiled_nonactive_126	neutral
chr1	43397914	43397915	hidraDriver_118	activating
chr1	43398152	43398153	hidraDriver_119	activating
chr1	45265631	45265632	hidraDriver_126	activating
chr1	45286029	45286030	rand_tiled_nonactive_130	neutral
chr1	45770227	45770228	hidraDriver_129	activating
chr1	45986830	45986831	rand_tiled_nonactive_133	neutral
chr1	46509336	46509337	rand_tiled_nonactive_134	neutral
chr1	47780256	47780257	rand_tiled_nonactive_137	neutral
chr1	48668367	48668368	rand_tiled_nonactive_138	neutral
chr1	49216192	49216193	rand_tiled_nonactive_140	neutral
chr1	51701319	51701320	rand_tiled_nonactive_143	neutral
chr1	51701537	51701538	rand_tiled_nonactive_144	neutral
chr1	51807315	51807316	rand_tiled_nonactive_146	neutral
chr1	51967061	51967062	hidraDriver_143	activating
chr1	51967146	51967147	hidraDriver_144	activating
chr1	52036167	52036168	rand_tiled_nonactive_147	neutral
chr1	52083053	52083054	rand_tiled_nonactive_148	neutral
chr1	52521479	52521480	rand_tiled_nonactive_150	neutral
chr1	53169209	53169210	rand_tiled_nonactive_151	neutral
chr1	54356202	54356203	rand_tiled_nonactive_152	neutral
chr1	54356266	54356267	rand_tiled_nonactive_153	neutral
chr1	54517866	54517867	rand_tiled_nonactive_154	neutral
chr1	54875100	54875101	rand_tiled_nonactive_155	neutral
chr1	54875140	54875141	rand_tiled_nonactive_156	neutral
chr1	55230069	55230070	rand_tiled_nonactive_157	neutral
chr1	55264994	55264995	rand_tiled_nonactive_158	neutral
chr1	55678552	55678553	rand_tiled_nonactive_159	neutral
chr1	55742887	55742888	rand_tiled_nonactive_161	neutral
chr1	55742938	55742939	rand_tiled_nonactive_162	neutral
chr1	55753392	55753393	rand_tiled_nonactive_164	neutral
chr1	55754101	55754102	hidraDriver_158	activating
chr1	56599755	56599756	hidraDriver_159	activating
chr1	56992091	56992092	rand_tiled_nonactive_167	neutral
chr1	56999521	56999522	hidraDriver_163	activating
chr1	57297811	57297812	rand_tiled_nonactive_169	neutral
chr1	58857878	58857879	rand_tiled_nonactive_170	neutral
chr1	59165711	59165712	hidraDriver_168	activating
chr1	59190836	59190837	rand_tiled_nonactive_172	neutral
chr1	59191048	59191049	rand_tiled_nonactive_173	neutral
chr1	59273067	59273068	rand_tiled_nonactive_174	neutral
chr1	59323260	59323261	rand_tiled_nonactive_175	neutral
chr1	59371794	59371795	rand_tiled_nonactive_176	neutral
chr1	59762993	59762994	rand_tiled_nonactive_179	neutral
chr1	59763137	59763138	rand_tiled_nonactive_180	neutral
chr1	59875418	59875419	hidraDriver_176	activating
chr1	59897547	59897548	rand_tiled_nonactive_181	neutral
chr1	59898189	59898190	hidraDriver_177	activating
chr1	60162293	60162294	rand_tiled_nonactive_182	neutral
chr1	60437337	60437338	rand_tiled_nonactive_185	neutral
chr1	60856547	60856548	rand_tiled_nonactive_186	neutral
chr1	60858092	60858093	rand_tiled_nonactive_187	neutral
chr1	60858156	60858157	rand_tiled_nonactive_188	neutral
chr1	61543772	61543773	rand_tiled_nonactive_189	neutral
chr1	61798409	61798410	rand_tiled_nonactive_190	neutral
chr1	62548072	62548073	rand_tiled_nonactive_192	neutral
chr1	62588079	62588080	rand_tiled_nonactive_194	neutral
chr1	62641133	62641134	rand_tiled_nonactive_196	neutral
chr1	63907817	63907818	rand_tiled_nonactive_200	neutral
chr1	63988295	63988296	rand_tiled_nonactive_201	neutral
chr1	63989233	63989234	rand_tiled_nonactive_202	neutral
chr1	64238913	64238914	rand_tiled_nonactive_204	neutral
chr1	64639355	64639356	rand_tiled_nonactive_205	neutral
chr1	64734492	64734493	rand_tiled_nonactive_206	neutral
chr1	65290172	65290173	rand_tiled_nonactive_209	neutral
chr1	65294596	65294597	rand_tiled_nonactive_210	neutral
chr1	65360666	65360667	rand_tiled_nonactive_212	neutral
chr1	65398648	65398649	rand_tiled_nonactive_214	neutral
chr1	65398786	65398787	rand_tiled_nonactive_216	neutral
chr1	65398946	65398947	rand_tiled_nonactive_217	neutral
chr1	65426836	65426837	rand_tiled_nonactive_219	neutral
chr1	65453542	65453543	rand_tiled_nonactive_220	neutral
chr1	65467807	65467808	rand_tiled_nonactive_221	neutral
chr1	65541786	65541787	rand_tiled_nonactive_223	neutral
chr1	65673460	65673461	rand_tiled_nonactive_224	neutral
chr1	65681715	65681716	rand_tiled_nonactive_226	neutral
chr1	65858893	65858894	rand_tiled_nonactive_229	neutral
chr1	65886445	65886446	hidraDriver_196	activating
chr1	66713183	66713184	rand_tiled_nonactive_230	neutral
chr1	66807050	66807051	rand_tiled_nonactive_233	neutral
chr1	66807193	66807194	rand_tiled_nonactive_234	neutral
chr1	66809185	66809186	rand_tiled_nonactive_235	neutral
chr1	66841021	66841022	rand_tiled_nonactive_237	neutral
chr1	66841108	66841109	rand_tiled_nonactive_238	neutral
chr1	67191973	67191974	rand_tiled_nonactive_242	neutral
chr1	67318884	67318885	hidraDriver_212	activating
chr1	67318946	67318947	hidraDriver_213	activating
chr1	67392170	67392171	rand_tiled_nonactive_244	neutral
chr1	67392593	67392594	rand_tiled_nonactive_245	neutral
chr1	67519593	67519594	hidraDriver_219	activating
chr1	67520330	67520331	rand_tiled_nonactive_247	neutral
chr1	67680697	67680698	hidraDriver_220	activating
chr1	67681131	67681132	hidraDriver_221	activating
chr1	68152466	68152467	hidraDriver_224	activating
chr1	68179224	68179225	rand_tiled_nonactive_253	neutral
chr1	68180303	68180304	rand_tiled_nonactive_254	neutral
chr1	68197950	68197951	rand_tiled_nonactive_256	neutral
chr1	68198067	68198068	rand_tiled_nonactive_257	neutral
chr1	68200625	68200626	rand_tiled_nonactive_258	neutral
chr1	68297388	68297389	rand_tiled_nonactive_260	neutral
chr1	68316502	68316503	rand_tiled_nonactive_261	neutral
chr1	68958071	68958072	rand_tiled_nonactive_263	neutral
chr1	69521144	69521145	hidraDriver_230	activating
chr1	69521233	69521234	hidraDriver_231	activating
chr1	70346255	70346256	rand_tiled_nonactive_265	neutral
chr1	70499613	70499614	rand_tiled_nonactive_267	neutral
chr1	70671360	70671361	hidraDriver_233	activating
chr1	70917583	70917584	rand_tiled_nonactive_272	neutral
chr1	70917624	70917625	rand_tiled_nonactive_273	neutral
chr1	70969710	70969711	rand_tiled_nonactive_274	neutral
chr1	70970098	70970099	rand_tiled_nonactive_275	neutral
chr1	70970432	70970433	rand_tiled_nonactive_276	neutral
chr1	70994387	70994388	rand_tiled_nonactive_277	neutral
chr1	71150876	71150877	rand_tiled_nonactive_278	neutral
chr1	71518922	71518923	hidraDriver_240	activating
chr1	72039287	72039288	rand_tiled_nonactive_280	neutral
chr1	72053079	72053080	rand_tiled_nonactive_281	neutral
chr1	74578627	74578628	rand_tiled_nonactive_283	neutral
chr1	75118691	75118692	rand_tiled_nonactive_286	neutral
chr1	75168202	75168203	rand_tiled_nonactive_289	neutral
chr1	75170024	75170025	rand_tiled_nonactive_291	neutral
chr1	75197939	75197940	hidraDriver_247	activating
chr1	75199190	75199191	rand_tiled_nonactive_294	neutral
chr1	75199415	75199416	rand_tiled_nonactive_295	neutral
chr1	75199912	75199913	rand_tiled_nonactive_296	neutral
chr1	75600776	75600777	rand_tiled_nonactive_298	neutral
chr1	76189250	76189251	hidraDriver_250	activating
chr1	76249420	76249421	rand_tiled_nonactive_304	neutral
chr1	76760940	76760941	rand_tiled_nonactive_308	neutral
chr1	76796999	76797000	rand_tiled_nonactive_309	neutral
chr1	76930459	76930460	rand_tiled_nonactive_311	neutral
chr1	76930630	76930631	rand_tiled_nonactive_312	neutral
chr1	76930970	76930971	hidraDriver_258	activating
chr1	77405887	77405888	rand_tiled_nonactive_313	neutral
chr1	78004503	78004504	rand_tiled_nonactive_317	neutral
chr1	78005120	78005121	rand_tiled_nonactive_318	neutral
chr1	78226124	78226125	rand_tiled_nonactive_320	neutral
chr1	78245685	78245686	rand_tiled_nonactive_321	neutral
chr1	78392776	78392777	rand_tiled_nonactive_322	neutral
chr1	78547047	78547048	rand_tiled_nonactive_325	neutral
chr1	78609454	78609455	rand_tiled_nonactive_326	neutral
chr1	79086088	79086089	hidraDriver_266	activating
chr1	79115447	79115448	hidraDriver_270	activating
chr1	79115464	79115465	hidraDriver_271	activating
chr1	79656382	79656383	rand_tiled_nonactive_332	neutral
chr1	79961507	79961508	rand_tiled_nonactive_334	neutral
chr1	79985223	79985224	rand_tiled_nonactive_335	neutral
chr1	81763476	81763477	rand_tiled_nonactive_338	neutral
chr1	81879801	81879802	rand_tiled_nonactive_340	neutral
chr1	81902421	81902422	rand_tiled_nonactive_341	neutral
chr1	82014347	82014348	rand_tiled_nonactive_342	neutral
chr1	82014371	82014372	rand_tiled_nonactive_343	neutral
chr1	83284956	83284957	rand_tiled_nonactive_347	neutral
chr1	83870992	83870993	rand_tiled_nonactive_351	neutral
chr1	83953846	83953847	hidraDriver_285	activating
chr1	83953969	83953970	hidraDriver_286	activating
chr1	83954137	83954138	hidraDriver_287	activating
chr1	83962780	83962781	rand_tiled_nonactive_352	neutral
chr1	84610110	84610111	rand_tiled_nonactive_356	neutral
chr1	84855244	84855245	rand_tiled_nonactive_357	neutral
chr1	85435756	85435757	hidraDriver_307	activating
chr1	85454236	85454237	rand_tiled_nonactive_360	neutral
chr1	86482070	86482071	rand_tiled_nonactive_364	neutral
chr1	86855303	86855304	rand_tiled_nonactive_366	neutral
chr1	87083277	87083278	rand_tiled_nonactive_369	neutral
chr1	87616473	87616474	rand_tiled_nonactive_376	neutral
chr1	87617609	87617610	hidraDriver_320	activating
chr1	87669171	87669172	rand_tiled_nonactive_377	neutral
chr1	87800331	87800332	rand_tiled_nonactive_378	neutral
chr1	87914838	87914839	rand_tiled_nonactive_379	neutral
chr1	87915038	87915039	rand_tiled_nonactive_380	neutral
chr1	87915457	87915458	hidraDriver_325	activating
chr1	87915493	87915494	hidraDriver_326	activating
chr1	88054773	88054774	rand_tiled_nonactive_381	neutral
chr1	88057937	88057938	rand_tiled_nonactive_382	neutral
chr1	88278461	88278462	rand_tiled_nonactive_384	neutral
chr1	88279018	88279019	rand_tiled_nonactive_385	neutral
chr1	89149914	89149915	hidraDriver_331	activating
chr1	89439295	89439296	rand_tiled_nonactive_388	neutral
chr1	89449599	89449600	rand_tiled_nonactive_390	neutral
chr1	89506207	89506208	rand_tiled_nonactive_393	neutral
chr1	89506970	89506971	rand_tiled_nonactive_394	neutral
chr1	89664658	89664659	hidraDriver_342	activating
chr1	90017557	90017558	rand_tiled_nonactive_396	neutral
chr1	90076490	90076491	rand_tiled_nonactive_397	neutral
chr1	90077803	90077804	rand_tiled_nonactive_398	neutral
chr1	90228145	90228146	rand_tiled_nonactive_399	neutral
chr1	90308269	90308270	rand_tiled_nonactive_402	neutral
chr1	90466701	90466702	rand_tiled_nonactive_406	neutral
chr1	90780724	90780725	rand_tiled_nonactive_407	neutral
chr1	91491852	91491853	rand_tiled_nonactive_409	neutral
chr1	91521541	91521542	hidraDriver_358	activating
chr1	91523805	91523806	rand_tiled_nonactive_410	neutral
chr1	92217699	92217700	rand_tiled_nonactive_412	neutral
chr1	92270209	92270210	rand_tiled_nonactive_415	neutral
chr1	92951032	92951033	rand_tiled_nonactive_420	neutral
chr1	93050109	93050110	rand_tiled_nonactive_422	neutral
chr1	93250818	93250819	rand_tiled_nonactive_424	neutral
chr1	93481072	93481073	rand_tiled_nonactive_428	neutral
chr1	93544270	93544271	rand_tiled_nonactive_429	neutral
chr1	93546380	93546381	rand_tiled_nonactive_431	neutral
chr1	94158109	94158110	rand_tiled_nonactive_435	neutral
chr1	94173432	94173433	rand_tiled_nonactive_439	neutral
chr1	94181373	94181374	rand_tiled_nonactive_440	neutral
chr1	94344777	94344778	hidraDriver_381	activating
chr1	95007939	95007940	rand_tiled_nonactive_443	neutral
chr1	95008706	95008707	rand_tiled_nonactive_444	neutral
chr1	95267920	95267921	rand_tiled_nonactive_445	neutral
chr1	95320125	95320126	hidraDriver_385	activating
chr1	96574037	96574038	hidraDriver_389	activating
chr1	97796269	97796270	rand_tiled_nonactive_449	neutral
chr1	98870692	98870693	rand_tiled_nonactive_451	neutral
chr1	99693851	99693852	rand_tiled_nonactive_452	neutral
chr1	100315697	100315698	rand_tiled_nonactive_454	neutral
chr1	100512595	100512596	hidraDriver_405	activating
chr1	100541784	100541785	rand_tiled_nonactive_456	neutral
chr1	100542535	100542536	hidraDriver_406	activating
chr1	100731483	100731484	rand_tiled_nonactive_457	neutral
chr1	100929198	100929199	rand_tiled_nonactive_459	neutral
chr1	100987954	100987955	rand_tiled_nonactive_460	neutral
chr1	100988413	100988414	rand_tiled_nonactive_461	neutral
chr1	100996989	100996990	hidraDriver_414	activating
chr1	100997087	100997088	rand_tiled_nonactive_462	neutral
chr1	101280059	101280060	rand_tiled_nonactive_463	neutral
chr1	101280258	101280259	rand_tiled_nonactive_464	neutral
chr1	101360132	101360133	rand_tiled_nonactive_466	neutral
chr1	101360201	101360202	rand_tiled_nonactive_467	neutral
chr1	101517964	101517965	rand_tiled_nonactive_472	neutral
chr1	101588404	101588405	rand_tiled_nonactive_473	neutral
chr1	101593531	101593532	rand_tiled_nonactive_474	neutral
chr1	101593577	101593578	rand_tiled_nonactive_475	neutral
chr1	101593996	101593997	rand_tiled_nonactive_476	neutral
chr1	101645020	101645021	rand_tiled_nonactive_477	neutral
chr1	101664820	101664821	rand_tiled_nonactive_479	neutral
chr1	101688455	101688456	rand_tiled_nonactive_481	neutral
chr1	101756047	101756048	rand_tiled_nonactive_484	neutral
chr1	101756354	101756355	rand_tiled_nonactive_485	neutral
chr1	101756442	101756443	rand_tiled_nonactive_486	neutral
chr1	101902286	101902287	rand_tiled_nonactive_487	neutral
chr1	101904369	101904370	rand_tiled_nonactive_488	neutral
chr1	101910964	101910965	rand_tiled_nonactive_489	neutral
chr1	101920155	101920156	rand_tiled_nonactive_491	neutral
chr1	104325996	104325997	rand_tiled_nonactive_495	neutral
chr1	105323702	105323703	rand_tiled_nonactive_496	neutral
chr1	105489708	105489709	hidraDriver_435	activating
chr1	107503050	107503051	rand_tiled_nonactive_499	neutral
chr1	107553607	107553608	hidraDriver_439	activating
chr1	107674989	107674990	rand_tiled_nonactive_502	neutral
chr1	107902553	107902554	rand_tiled_nonactive_503	neutral
chr1	107993765	107993766	hidraDriver_444	activating
chr1	108018092	108018093	rand_tiled_nonactive_506	neutral
chr1	108018369	108018370	rand_tiled_nonactive_507	neutral
chr1	108134336	108134337	rand_tiled_nonactive_508	neutral
chr1	108493836	108493837	rand_tiled_nonactive_509	neutral
chr1	109099962	109099963	rand_tiled_nonactive_514	neutral
chr1	109289210	109289211	hidraDriver_450	activating
chr1	109290257	109290258	hidraDriver_451	activating
chr1	109618641	109618642	hidraDriver_453	activating
chr1	109756495	109756496	hidraDriver_456	activating
chr1	109969456	109969457	rand_tiled_nonactive_519	neutral
chr1	110090914	110090915	rand_tiled_nonactive_520	neutral
chr1	110163958	110163959	rand_tiled_nonactive_521	neutral
chr1	110230949	110230950	rand_tiled_nonactive_522	neutral
chr1	110881983	110881984	rand_tiled_nonactive_525	neutral
chr1	110950726	110950727	rand_tiled_nonactive_526	neutral
chr1	111329307	111329308	rand_tiled_nonactive_527	neutral
chr1	111422967	111422968	rand_tiled_nonactive_528	neutral
chr1	111757258	111757259	hidraDriver_472	activating
chr1	111757309	111757310	hidraDriver_473	activating
chr1	111758012	111758013	rand_tiled_nonactive_529	neutral
chr1	111764813	111764814	rand_tiled_nonactive_530	neutral
chr1	111772316	111772317	rand_tiled_nonactive_532	neutral
chr1	112936852	112936853	rand_tiled_nonactive_533	neutral
chr1	112939411	112939412	rand_tiled_nonactive_534	neutral
chr1	113217496	113217497	hidraDriver_484	activating
chr1	113498451	113498452	rand_tiled_nonactive_536	neutral
chr1	113682474	113682475	rand_tiled_nonactive_538	neutral
chr1	113727942	113727943	rand_tiled_nonactive_539	neutral
chr1	114355099	114355100	hidraDriver_489	activating
chr1	114402996	114402997	rand_tiled_nonactive_541	neutral
chr1	114448197	114448198	rand_tiled_nonactive_543	neutral
chr1	115053304	115053305	rand_tiled_nonactive_544	neutral
chr1	115300683	115300684	hidraDriver_493	activating
chr1	116191649	116191650	rand_tiled_nonactive_547	neutral
chr1	116654492	116654493	rand_tiled_nonactive_548	neutral
chr1	117081604	117081605	rand_tiled_nonactive_551	neutral
chr1	117082684	117082685	rand_tiled_nonactive_552	neutral
chr1	117082698	117082699	rand_tiled_nonactive_553	neutral
chr1	117087941	117087942	rand_tiled_nonactive_554	neutral
chr1	117099043	117099044	rand_tiled_nonactive_555	neutral
chr1	117139465	117139466	rand_tiled_nonactive_556	neutral
chr1	117281556	117281557	hidraDriver_500	activating
chr1	117544096	117544097	rand_tiled_nonactive_558	neutral
chr1	117603371	117603372	hidraDriver_503	activating
chr1	117603479	117603480	hidraDriver_504	activating
chr1	117908680	117908681	rand_tiled_nonactive_561	neutral
chr1	118201620	118201621	rand_tiled_nonactive_565	neutral
chr1	119866734	119866735	rand_tiled_nonactive_568	neutral
chr1	120255434	120255435	hidraDriver_517	activating
chr1	145454822	145454823	rand_tiled_nonactive_572	neutral
chr1	146644806	146644807	rand_tiled_nonactive_574	neutral
chr1	146696268	146696269	rand_tiled_nonactive_575	neutral
chr1	146715410	146715411	rand_tiled_nonactive_577	neutral
chr1	147070485	147070486	rand_tiled_nonactive_578	neutral
chr1	147735289	147735290	rand_tiled_nonactive_579	neutral
chr1	147735653	147735654	rand_tiled_nonactive_580	neutral
chr1	147807302	147807303	rand_tiled_nonactive_581	neutral
chr1	147807501	147807502	rand_tiled_nonactive_582	neutral
chr1	149225424	149225425	rand_tiled_nonactive_584	neutral
chr1	150132819	150132820	hidraDriver_533	activating
chr1	150335962	150335963	rand_tiled_nonactive_585	neutral
chr1	150460608	150460609	hidraDriver_537	activating
chr1	150535476	150535477	hidraDriver_538	activating
chr1	150540024	150540025	hidraDriver_539	activating
chr1	150540081	150540082	hidraDriver_540	activating
chr1	150540564	150540565	rand_tiled_nonactive_587	neutral
chr1	151170273	151170274	rand_tiled_nonactive_593	neutral
chr1	152432218	152432219	rand_tiled_nonactive_597	neutral
chr1	153778578	153778579	rand_tiled_nonactive_598	neutral
chr1	154831826	154831827	rand_tiled_nonactive_600	neutral
chr1	154915239	154915240	hidraDriver_555	activating
chr1	155231287	155231288	rand_tiled_nonactive_605	neutral
chr1	155294567	155294568	rand_tiled_nonactive_608	neutral
chr1	155829479	155829480	rand_tiled_nonactive_610	neutral
chr1	156630101	156630102	rand_tiled_nonactive_613	neutral
chr1	156630640	156630641	rand_tiled_nonactive_614	neutral
chr1	156737549	156737550	hidraDriver_570	activating
chr1	157480570	157480571	rand_tiled_nonactive_617	neutral
chr1	157481386	157481387	rand_tiled_nonactive_618	neutral
chr1	157532101	157532102	rand_tiled_nonactive_619	neutral
chr1	157696194	157696195	rand_tiled_nonactive_620	neutral
chr1	157743738	157743739	rand_tiled_nonactive_621	neutral
chr1	157819800	157819801	rand_tiled_nonactive_622	neutral
chr1	158255711	158255712	rand_tiled_nonactive_624	neutral
chr1	158922631	158922632	rand_tiled_nonactive_627	neutral
chr1	158978518	158978519	rand_tiled_nonactive_628	neutral
chr1	158979653	158979654	hidraDriver_579	activating
chr1	158984311	158984312	rand_tiled_nonactive_629	neutral
chr1	159896023	159896024	rand_tiled_nonactive_632	neutral
chr1	159907235	159907236	rand_tiled_nonactive_633	neutral
chr1	160592328	160592329	rand_tiled_nonactive_634	neutral
chr1	160593886	160593887	rand_tiled_nonactive_635	neutral
chr1	160594490	160594491	hidraDriver_592	activating
chr1	160616501	160616502	rand_tiled_nonactive_637	neutral
chr1	160616920	160616921	hidraDriver_593	activating
chr1	160681160	160681161	rand_tiled_nonactive_639	neutral
chr1	160682048	160682049	rand_tiled_nonactive_640	neutral
chr1	160682385	160682386	rand_tiled_nonactive_641	neutral
chr1	160766224	160766225	rand_tiled_nonactive_642	neutral
chr1	160983499	160983500	rand_tiled_nonactive_643	neutral
chr1	161066227	161066228	rand_tiled_nonactive_644	neutral
chr1	161123781	161123782	hidraDriver_601	activating
chr1	161719506	161719507	hidraDriver_609	activating
chr1	162531178	162531179	rand_tiled_nonactive_651	neutral
chr1	162601636	162601637	rand_tiled_nonactive_654	neutral
chr1	162760641	162760642	rand_tiled_nonactive_655	neutral
chr1	163144957	163144958	rand_tiled_nonactive_658	neutral
chr1	165393758	165393759	hidraDriver_620	activating
chr1	165394254	165394255	rand_tiled_nonactive_660	neutral
chr1	165562835	165562836	rand_tiled_nonactive_661	neutral
chr1	165723179	165723180	rand_tiled_nonactive_663	neutral
chr1	165737230	165737231	rand_tiled_nonactive_664	neutral
chr1	165811062	165811063	rand_tiled_nonactive_665	neutral
chr1	165827795	165827796	hidraDriver_625	activating
chr1	165846821	165846822	rand_tiled_nonactive_667	neutral
chr1	166139404	166139405	hidraDriver_629	activating
chr1	166139457	166139458	hidraDriver_630	activating
chr1	166845113	166845114	rand_tiled_nonactive_671	neutral
chr1	166968496	166968497	rand_tiled_nonactive_675	neutral
chr1	167605752	167605753	rand_tiled_nonactive_680	neutral
chr1	167678962	167678963	rand_tiled_nonactive_683	neutral
chr1	167684575	167684576	rand_tiled_nonactive_684	neutral
chr1	167685596	167685597	rand_tiled_nonactive_685	neutral
chr1	167715923	167715924	rand_tiled_nonactive_687	neutral
chr1	168408876	168408877	rand_tiled_nonactive_692	neutral
chr1	168891184	168891185	hidraDriver_646	activating
chr1	169014677	169014678	rand_tiled_nonactive_693	neutral
chr1	169014803	169014804	rand_tiled_nonactive_694	neutral
chr1	169636299	169636300	rand_tiled_nonactive_697	neutral
chr1	169669509	169669510	rand_tiled_nonactive_700	neutral
chr1	169880179	169880180	rand_tiled_nonactive_703	neutral
chr1	169884675	169884676	rand_tiled_nonactive_704	neutral
chr1	169884971	169884972	hidraDriver_655	activating
chr1	170097059	170097060	rand_tiled_nonactive_709	neutral
chr1	171228713	171228714	rand_tiled_nonactive_712	neutral
chr1	171583560	171583561	rand_tiled_nonactive_713	neutral
chr1	171584724	171584725	hidraDriver_661	activating
chr1	171584864	171584865	hidraDriver_662	activating
chr1	172412690	172412691	rand_tiled_nonactive_719	neutral
chr1	172609119	172609120	rand_tiled_nonactive_722	neutral
chr1	172750713	172750714	rand_tiled_nonactive_724	neutral
chr1	173081117	173081118	rand_tiled_nonactive_725	neutral
chr1	173301207	173301208	rand_tiled_nonactive_728	neutral
chr1	173379881	173379882	rand_tiled_nonactive_729	neutral
chr1	173380210	173380211	hidraDriver_676	activating
chr1	173831149	173831150	rand_tiled_nonactive_733	neutral
chr1	173837169	173837170	hidraDriver_681	activating
chr1	174129795	174129796	rand_tiled_nonactive_735	neutral
chr1	174769423	174769424	rand_tiled_nonactive_737	neutral
chr1	174924151	174924152	rand_tiled_nonactive_738	neutral
chr1	175164145	175164146	rand_tiled_nonactive_743	neutral
chr1	175570551	175570552	rand_tiled_nonactive_747	neutral
chr1	176528584	176528585	rand_tiled_nonactive_749	neutral
chr1	177769564	177769565	rand_tiled_nonactive_752	neutral
chr1	178471201	178471202	rand_tiled_nonactive_756	neutral
